"process_date","processor","lake_code","lake_name","trawl_date","start_time","end_time","duration_mi","depth_m","trawl_number","fish_total","fish_id","species_code","fish_description","fish_length_mm","fish_weight_g","weight_conversion_formula","preservative_code","preservative_description","sample_number","sas_scale","sas_scale_book","age","aging_technique","aging_technique_name","source_file","comment","standardized_weight_g","species_code_comment","program_notes","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","start_time.dat","end_time.dat","scale","scale_book","source_file.dat","source_line","sample_type","trawl_location","trawl_number_comment","trawl_date_comment","time_comment","preservative_code_comment","depth_m_comment","start_time.sas","end_time.sas","source_file.sas",".joyn","scale_book_letter"
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,19,2,"Stickleback",33,0.27,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.24,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_19_0.27_33",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,19,2,"Stickleback",33,0.27,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_19_0.27_33",5,1984,"22:51:00","23:06:00",NA,"1","trawl84.dat",52310,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,3,1,2,"Stickleback",44,0.78,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_1_0.78_44",5,1984,"22:51:00","23:06:00",NA,"0 (was 1, changed by pr)","trawl84.dat",37949,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,1,2,"Stickleback",44,0.78,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,0.7,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_1_0.78_44",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,20,2,"Stickleback",32,0.27,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.24,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_20_0.27_32",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,20,2,"Stickleback",32,0.27,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_20_0.27_32",5,1984,"22:51:00","23:06:00",NA,"1","trawl84.dat",52313,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,21,2,"Stickleback",38,0.47,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.42,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_21_0.47_38",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,21,2,"Stickleback",38,0.47,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_21_0.47_38",5,1984,"22:51:00","23:06:00",NA,"1","trawl84.dat",52316,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,22,2,"Stickleback",34,0.31,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.28,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_22_0.31_34",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,22,2,"Stickleback",34,0.31,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_22_0.31_34",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52319,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,23,2,"Stickleback",32,0.26,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.23,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_23_0.26_32",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,23,2,"Stickleback",32,0.26,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_23_0.26_32",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52322,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,24,2,"Stickleback",37,0.39,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.35,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_24_0.39_37",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,24,2,"Stickleback",37,0.39,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_24_0.39_37",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52325,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,25,2,"Stickleback",35,0.35,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.31,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_25_0.35_35",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,25,2,"Stickleback",35,0.35,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_25_0.35_35",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52328,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,26,2,"Stickleback",37,0.43,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.39,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_26_0.43_37",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,26,2,"Stickleback",37,0.43,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_26_0.43_37",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52331,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,27,2,"Stickleback",33,0.3,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.27,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_27_0.3_33",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,27,2,"Stickleback",33,0.3,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_27_0.3_33",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52334,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,28,2,"Stickleback",35,0.39,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.35,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_28_0.39_35",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,28,2,"Stickleback",35,0.39,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_28_0.39_35",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52337,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,29,2,"Stickleback",34,0.33,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.3,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_29_0.33_34",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,29,2,"Stickleback",34,0.33,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_29_0.33_34",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52340,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,3,2,2,"Stickleback",53,1.5,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_2_1.5_53",5,1984,"22:51:00","23:06:00",NA,"0 (was 1, changed by pr)","trawl84.dat",37952,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,2,2,"Stickleback",53,1.5,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,1.35,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_2_1.5_53",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,30,2,"Stickleback",34,0.32,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.29,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_30_0.32_34",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,30,2,"Stickleback",34,0.32,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_30_0.32_34",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52343,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,31,2,"Stickleback",34,0.33,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.3,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_31_0.33_34",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,31,2,"Stickleback",34,0.33,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_31_0.33_34",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52346,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,32,2,"Stickleback",33,0.31,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.28,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_32_0.31_33",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,32,2,"Stickleback",33,0.31,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_32_0.31_33",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52349,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,33,2,"Stickleback",36,0.37,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.33,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_33_0.37_36",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,33,2,"Stickleback",36,0.37,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_33_0.37_36",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52352,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,34,2,"Stickleback",35,0.33,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.3,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_34_0.33_35",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,34,2,"Stickleback",35,0.33,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_34_0.33_35",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52355,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,35,2,"Stickleback",34,0.3,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.27,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_35_0.3_34",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,35,2,"Stickleback",34,0.3,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_35_0.3_34",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52358,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,36,2,"Stickleback",32,0.26,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.23,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_36_0.26_32",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,36,2,"Stickleback",32,0.26,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_36_0.26_32",5,1984,"22:51:00","23:06:00",NA,"2","trawl84.dat",52361,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,3,3,2,"Stickleback",53,1.26,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_3_1.26_53",5,1984,"22:51:00","23:06:00",NA,"0 (was 2, changed by pr)","trawl84.dat",37955,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,3,2,"Stickleback",53,1.26,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,1.13,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_3_1.26_53",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,8,4,2,"Stickleback",27,0.16,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"FRY","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_4_0.16_27",5,1984,"22:51:00","23:06:00",NA,"0","trawl84.dat",45369,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,4,2,"Stickleback",27,0.16,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,0.14,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_4_0.16_27",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,8,5,2,"Stickleback",24,0.11,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"FRY","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_5_0.11_24",5,1984,"22:51:00","23:06:00",NA,"0","trawl84.dat",45372,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,5,2,"Stickleback",24,0.11,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,0.1,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_5_0.11_24",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,8,6,2,"Stickleback",28,0.18,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"FRY","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_6_0.18_28",5,1984,"22:51:00","23:06:00",NA,"0","trawl84.dat",45375,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,6,2,"Stickleback",28,0.18,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,0.16,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_6_0.18_28",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,8,7,2,"Stickleback",29,0.21,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"FRY","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_7_0.21_29",5,1984,"22:51:00","23:06:00",NA,"0","trawl84.dat",45378,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,7,2,"Stickleback",29,0.21,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,0.19,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_7_0.21_29",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,8,8,2,"Stickleback",26,0.16,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"FRY","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_8_0.16_26",5,1984,"22:51:00","23:06:00",NA,"0","trawl84.dat",45381,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,8,2,"Stickleback",26,0.16,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,0,NA,NA,NA,NA,NA,NA,0.14,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_8_0.16_26",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,29,9,2,"Stickleback",31,0.25,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.22,NA,"AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_9_0.25_31",5,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:50:56","23:05:52","trawl84.sas7bdat","y",NA
"1985-02-08","18",40,"Kennedy L (Clay)","1984-05-02",NA,NA,"15",4,10,36,9,2,"Stickleback",31,0.25,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1984-05-02_40_10_4","1984-05-02_40_10_4_2_9_0.25_31",5,1984,"22:51:00","23:06:00",NA,"1","trawl84.dat",52280,"TR","TR 2 OFFSHORE 2","","",NA,NA,"",NA,NA,NA,"x",NA
