"trawl_date","trawl_comment","lake_code","process_date","processor","start_time","end_time","duration_mi","depth_m","trawl_number","sample_type","species_info_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale","scale_book","scale_book_letter","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","duplicate_flag","invalid_start_time","invalid_end_time","species_code","genus_name","species_name","lake_name","lake_latitude","lake_longitude","no_species_name_comments","invalid_duration_time","start_t","end_t","calc_duration_time","duration_final","duration_comment"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",53,1.52,"std weight = weight",1.52,33,19,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_19_1.52_53",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",45,0.79,"std weight = weight",0.79,33,1,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_1_0.79_45",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",55,1.58,"std weight = weight",1.58,33,20,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_20_1.58_55",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",55,1.81,"std weight = weight",1.81,33,21,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_21_1.81_55",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",55,1.8,"std weight = weight",1.8,33,22,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_22_1.8_55",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",55,1.74,"std weight = weight",1.74,33,23,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_23_1.74_55",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",55,1.7,"std weight = weight",1.7,33,24,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_24_1.7_55",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",56,1.86,"std weight = weight",1.86,33,25,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_25_1.86_56",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",56,1.65,"std weight = weight",1.65,33,26,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_26_1.65_56",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",56,1.73,"std weight = weight",1.73,33,27,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_27_1.73_56",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",57,1.75,"std weight = weight",1.75,33,28,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_28_1.75_57",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",58,1.77,"std weight = weight",1.77,33,29,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_29_1.77_58",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",47,0.9,"std weight = weight",0.9,33,2,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_2_0.9_47",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",59,2.03,"std weight = weight",2.03,33,30,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_30_2.03_59",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",60,2.29,"std weight = weight",2.29,33,31,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_31_2.29_60",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",60,2.15,"std weight = weight",2.15,33,32,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_32_2.15_60",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",65,2.6,"std weight = weight",2.6,33,33,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_33_2.6_65",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",47,0.93,"std weight = weight",0.93,33,3,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_3_0.93_47",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",47,1.02,"std weight = weight",1.02,33,4,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_4_1.02_47",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",48,1.16,"std weight = weight",1.16,33,5,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_5_1.16_48",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",49,1.19,"std weight = weight",1.19,33,6,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_6_1.19_49",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",50,1.15,"std weight = weight",1.15,33,7,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_7_1.15_50",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",50,1.27,"std weight = weight",1.27,33,8,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_8_1.27_50",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-20",NA,41,NA,NA,"23:20:00","23:40:00",10,"5","4",NA,1,"Sockeye","Fry",51,1.21,"std weight = weight",1.21,33,9,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-20_41_4_5","1977-09-20_41_4_5_1_9_1.21_51",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Main)","49 deg 04 min","125 deg 34 min",NA,NA,23H 20M 0S,23H 40M 0S,20,10,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",50,1.27,"std weight = weight",1.27,38,10,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_10_1.27_50",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",51,1.54,"std weight = weight",1.54,38,11,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_11_1.54_51",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",51,1.35,"std weight = weight",1.35,38,12,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_12_1.35_51",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",51,1.61,"std weight = weight",1.61,38,13,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_13_1.61_51",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",51,1.5,"std weight = weight",1.5,38,14,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_14_1.5_51",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",52,1.31,"std weight = weight",1.31,38,15,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_15_1.31_52",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",52,1.37,"std weight = weight",1.37,38,16,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_16_1.37_52",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",52,1.46,"std weight = weight",1.46,38,17,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_17_1.46_52",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",52,1.48,"std weight = weight",1.48,38,18,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_18_1.48_52",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",52,1.49,"std weight = weight",1.49,38,19,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_19_1.49_52",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",45,0.96,"std weight = weight",0.96,38,1,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_1_0.96_45",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",53,1.44,"std weight = weight",1.44,38,20,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_20_1.44_53",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",53,1.56,"std weight = weight",1.56,38,21,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_21_1.56_53",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",53,1.61,"std weight = weight",1.61,38,22,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_22_1.61_53",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",53,1.56,"std weight = weight",1.56,38,23,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_23_1.56_53",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",53,1.61,"std weight = weight",1.61,38,24,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_24_1.61_53",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",54,1.45,"std weight = weight",1.45,38,25,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_25_1.45_54",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",54,1.48,"std weight = weight",1.48,38,26,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_26_1.48_54",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
"1977-09-21",NA,40,NA,NA,"21:00:00","21:30:00",20,"20","1",NA,1,"Sockeye","Fry",54,1.6,"std weight = weight",1.6,38,27,0,"Fresh",NA,NA,NA,NA,NA,5,"Defaulted","trawl77.sas7bdat",NA,"1977-09-21_40_1_20","1977-09-21_40_1_20_1_27_1.6_54",9,1977,NA,NA,NA,NA,NA,NA,"AA - Living Data Program - 2025","Single-row",NA,NA,NA,NA,1,"Oncorhynchus","nerka","Kennedy Lake (Clay)","49 deg 08 min","125 deg 35 min",NA,NA,21H 0M 0S,21H 30M 0S,30,20,"does NOT match calculated start_time and end_time, likely end_time error"
