"trawl_date","trawl_comment","lake_code","lake_name","process_date","processor","start_time","end_time","start_time.sas","end_time.sas","start_time.dat","end_time.dat","duration_mi","depth_m","trawl_number","sample_type","species_code","fish_description","species_code_comment","fish_length_mm","fish_weight_g","weight_conversion_formula","standardized_weight_g","fish_total","fish_id","preservative_code","preservative_description","sample_number","scale","scale_book","scale_book_letter","age","aging_technique","aging_technique_name","source_files","source_line","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","comment","time_comment","preservative_code_comment","depth_m_comment","trawl_date_comment","trawl_number_comment","program_notes","merging_update_type",".joyn","duplicate_flag","invalid_start_time"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",49,0.62,NA,NA,188,125,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4323,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_125_0.62_49",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",41,0.37,NA,NA,188,126,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4327,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_126_0.37_41",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",40,0.28,NA,NA,188,127,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4331,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_127_0.28_40",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",49,0.68,NA,NA,188,128,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4335,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_128_0.68_49",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",39,0.34,NA,NA,188,129,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4339,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_129_0.34_39",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",46,0.55,NA,NA,188,12,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",3871,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_12_0.55_46",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",41,0.46,NA,NA,188,130,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4343,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_130_0.46_41",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",48,0.54,NA,NA,188,131,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4347,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_131_0.54_48",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",46,0.48,NA,NA,188,132,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4351,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_132_0.48_46",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",38,0.29,NA,NA,188,133,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4355,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_133_0.29_38",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",49,0.74,NA,NA,188,134,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4359,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_134_0.74_49",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",50,0.91,NA,NA,188,135,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4363,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_135_0.91_50",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",49,0.8,NA,NA,188,136,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4367,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_136_0.8_49",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",46,0.66,NA,NA,188,137,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4371,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_137_0.66_46",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",45,0.64,NA,NA,188,138,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4375,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_138_0.64_45",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",55,1.09,NA,NA,188,139,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4379,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_139_1.09_55",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",42,0.48,NA,NA,188,13,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",3875,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_13_0.48_42",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",51,0.95,NA,NA,188,140,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4383,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_140_0.95_51",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",50,0.79,NA,NA,188,141,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4387,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_141_0.79_50",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",47,0.69,NA,NA,188,142,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4391,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_142_0.69_47",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",50,0.74,NA,NA,188,143,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4395,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_143_0.74_50",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",50,0.78,NA,NA,188,144,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4399,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_144_0.78_50",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",48,0.83,NA,NA,188,145,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4403,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_145_0.83_48",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",38,0.39,NA,NA,188,146,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4407,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_146_0.39_38",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",43,0.44,NA,NA,188,147,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4411,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_147_0.44_43",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",48,0.63,NA,NA,188,148,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4415,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_148_0.63_48",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",47,0.8,NA,NA,188,149,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4419,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_149_0.8_47",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",37,0.45,NA,NA,188,14,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",3879,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_14_0.45_37",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
"1988-07-31","TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH APPEARED VERY DRIED OUT AND THE WEIGHT TO LENGTH RATIO APPEARED VERY DIFFERENT THAN EARLIER MEASUREMENTS.",29,"Devon Lk","1989-02-17","22",NA,NA,NA,NA,"00:0?:00",NA,"15",0,6,"TRAWL",2,"Stickleback","STICKLEBACK",38,0.31,NA,NA,188,150,270,NA,"2",0,"","",NA,NA,NA,"trawl88.sas7bdat, trawl88.dat",4423,"1988-07-31_29_6_0","1988-07-31_29_6_0_2_150_0.31_38",7,1988,"TR1 MIDLAKE   NOTE THESE FISH WERE PRESERVED IN ALCOHOL AND THEYORIGINALLY HAD MOULD     THE FISH AP",NA,"0 0 % OH - WGHD AFTER 5 WKS","",NA,NA,"AA - Living Data Program - 2025","NA updates","y",NA,"Invalid format"
