"ats_year","lake","lake_code","survey_date","target_survey_type","sounder_type","sounder_code","transect","depth_code","targets","prop_sockeye","source_file","line_number","survey_comments","acoustic_survey_notes","sequential_date_replicate"
1990,"Cheewhat Lk",107,1990-10-02,"JUVENILE","SIMRAD               ",2,6,4,323,0.85,"TARGET90.DAT",252,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. sx 60% smll,40% lge. JF, 11Jan91.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-02,"JUVENILE","SIMRAD               ",2,6,5,99,0.85,"TARGET90.DAT",258,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. sx 60% smll,40% lge. JF, 11Jan91.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,1,1,5,0.8,"TARGET90.DAT",272,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,1,2,0,NA,"TARGET90.DAT",278,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,1,3,19,0.8,"TARGET90.DAT",284,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,1,4,23,0.85,"TARGET90.DAT",290,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,1,5,0,NA,"TARGET90.DAT",296,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,2,1,5,0.8,"TARGET90.DAT",273,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,2,2,0,NA,"TARGET90.DAT",279,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,2,3,30,0.8,"TARGET90.DAT",285,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,2,4,96,0.85,"TARGET90.DAT",291,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,2,5,0,NA,"TARGET90.DAT",297,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,3,1,2,0.8,"TARGET90.DAT",274,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,3,2,0,NA,"TARGET90.DAT",280,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,3,3,7,0.8,"TARGET90.DAT",286,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,3,4,108,0.85,"TARGET90.DAT",292,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,3,5,42,0.85,"TARGET90.DAT",298,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,4,1,5,0.8,"TARGET90.DAT",275,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,4,2,0,NA,"TARGET90.DAT",281,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,4,3,12,0.8,"TARGET90.DAT",287,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,4,4,16,0.85,"TARGET90.DAT",293,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,4,5,17,0.85,"TARGET90.DAT",299,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,5,1,4,0.8,"TARGET90.DAT",276,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,5,2,0,NA,"TARGET90.DAT",282,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,5,3,13,0.8,"TARGET90.DAT",288,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,5,4,8,0.85,"TARGET90.DAT",294,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,5,5,0,NA,"TARGET90.DAT",300,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,6,1,7,0,"TARGET90.DAT",277,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,6,2,0,NA,"TARGET90.DAT",283,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,6,3,17,0,"TARGET90.DAT",289,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,6,4,323,0,"TARGET90.DAT",295,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1990,"Cheewhat Lk",107,1990-10-03,"JUVENILE","SIMRAD               ",2,6,5,99,0,"TARGET90.DAT",301,"processed by JF, 11Jan91.","ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,1,1,0,NA,"TARGET94.DAT",67,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,1,2,0,NA,"TARGET94.DAT",73,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,1,3,16,1,"TARGET94.DAT",79,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,1,4,1,1,"TARGET94.DAT",85,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,1,5,0,NA,"TARGET94.DAT",91,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,2,1,0,NA,"TARGET94.DAT",68,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,2,2,0,NA,"TARGET94.DAT",74,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,2,3,15,1,"TARGET94.DAT",80,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,2,4,1,1,"TARGET94.DAT",86,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,2,5,0,NA,"TARGET94.DAT",92,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,3,1,0,NA,"TARGET94.DAT",69,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,3,2,0,NA,"TARGET94.DAT",75,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,3,3,36,1,"TARGET94.DAT",81,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,3,4,23,1,"TARGET94.DAT",87,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,3,5,2,1,"TARGET94.DAT",93,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,4,1,1,1,"TARGET94.DAT",70,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,4,2,0,NA,"TARGET94.DAT",76,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,4,3,144,1,"TARGET94.DAT",82,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,4,4,51,1,"TARGET94.DAT",88,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,4,5,5,1,"TARGET94.DAT",94,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,5,1,0,NA,"TARGET94.DAT",71,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,5,2,0,NA,"TARGET94.DAT",77,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,5,3,129,1,"TARGET94.DAT",83,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,5,4,26,1,"TARGET94.DAT",89,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,5,5,0,NA,"TARGET94.DAT",95,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1994,"Cheewhat Lk",107,1994-06-24,"JUVENILE","SIMRAD               ",2,6,1,0,NA,"TARGET94.DAT",72,"Processed by S.T. July 7/94","100%cc,wind-calm,no rain,AT16.2, ST18.5 degC Moon-up, sky bright but full overcast.EY-M#20111, Steve Toth 7Jul94.","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
