source_file,lake,lake_code,survey_date,sounder_type,sounder_gain,acoustic_survey_notes
TARGET89.DAT,LongA               processed by JC,801,1989-09-15,SIMRAD               2,10,"40-905cldcvr,lgtshwrs,fllmnp@2142,at11.5,st17.5 10-15m:Sx.09-0+,.01-1+;15-20m:Sx.60-0+,.12-1+;warning:only7trwlsdnonsurvey."
TARGET89.DAT,"LongA               processed by PR, 04Mar91.",801,1990-03-01,SIMRAD               2,10,"heavy target overlap 40-60m, counts estimated."
TARGET89.DAT,LongA               processed by RT on Aug. 2'89,801,1989-06-24,SIMRAD               2,10,"100%clds,5-15km/hW.wnd,at15,st16.5@0300 5-10m: Sx .o1-1+"
TARGET89.DAT,LongB               counted by RT on Aug. 2'89,802,1989-06-24,SIMRAD               2,10,"100%clds,5-15km/hW.wind,at15,st16.5C@0300 5-10m: Sx .01-1+, .01-other"
TARGET89.DAT,LongB               processed by JC,802,1989-09-15,SIMRAD               2,10,"40-90%cldcvr,lgtshwrs,fllmnp@2142,at11.5,st17.5 see LongA"
TARGET89.DAT,"LongB               processed by PR, 04Mar91.",802,1990-03-01,SIMRAD               2,10,"heavy target overlap 40-60m, counts estimated."
TARGET89.DAT,Muriel Lk           Counted by RT on Nov.8'89,44,1989-09-27,SIMRAD               2,10,"10-100%cldcvr,Wwnd0-5knts,at15.5,st19C@2225 above 5m: .9-0+, .05-1+. Counted by RT on 08Nov89."
TARGET89.DAT,Muriel Lk           Process by RT on July 24'89.,44,1989-02-22,SIMRAD               2,10,"100%cldcvr,lgt-modwnd,shwrs,3/4mn,at6.0,st4.0C. Sxabv15m-.92-0+,.02-1+;Sxbtwn15&20m-.79-0+,.01-1+"
TARGET89.DAT,Muriel Lk           processed by JC,44,1989-09-26,SIMRAD               2,10,"10-100%cldcvr,at15.5,st19C above 5m: .9-0+,.05-1+. processed by JC"
TARGET89.DAT,Muriel Lk           processed by RT,44,1989-05-31,SIMRAD               2,10,"clr,fg@0400,at15,st18C. Sxabv5m:.22-0+,.13-1+;5m-10m:.51-0+,.49-1+;10m+:.6-0+,.4-1+"
TARGET89.DAT,Nahmint Lk          processed by JC,153,1989-09-30,SIMRAD               2,10,"0-10%cldcvr,at13.5,st17.5C. 15-20m: .84-0+,.08-1+,.08-2+;8 trawls: 14 0+ Sx, 1 1+ sX, 1 2+ Sx"
TARGET89.DAT,Nahwitti Lk         processed by RT on July 31'89.,121,1989-04-30,SIMRAD               2,10,"clear, at 9, st 12 C. Stickles are 1+ Sx."
TARGET89.DAT,Nimpkish Lk         processed by JC,21,1989-09-13,SIMRAD               2,10,"clr,fllmn,at13,st16.5,mnup@2015 WARNING-40 fish in surface trawls. 12trwls: Sx 419-0+,1-1+,Stkb 31. processed by JC"
TARGET89.DAT,Nimpkish Lk         processed by JC,21,1989-09-14,SIMRAD               2,10,"see Nimpkish Lk - 890913 40 fish in surface trawl. Recount by J Cuell, 01Dec89."
TARGET89.DAT,Quatse Lk           processed by RT on Aug. 23'89,122,1989-08-08,SIMRAD               2,10,"5-10%cld,1/2kntN.W.wnd,1/4mn,at13,st20.5C@2348 2-5m: Sx are 1+; 5-10m+: Sx are 0.82-0+, 0.07-1+"
TARGET89.DAT,Quatse Lk           processed by RT on July 27'89,122,1989-04-28,SIMRAD               2,10,"clr,3/4mn,at11.5,st14.5 warning: 109 fish in surface trawl. Sx2-5m:.880+,.041+,.05other"
TARGET89.DAT,Schoen Lk           processed by RT on Aug. 25'89,24,1989-08-05,SIMRAD               2,10,"5% cloud cover, at 13, st 17 C @ 0010 only 1 fish caught for each of 10-15m and 15-20m trawls - labelled as 2+. Nothing caught in remainingtrawls."
TARGET89.DAT,Skidegate Lk ne     processed by JC,156,1989-05-06,SIMRAD               2,10,"60-100%clds,5km/hwind,at13,st16C@0000 2-5m:Sx.19-0+,.06-1+,.02-2+,.44-sculpin;5-10m:Sx.09-0+,.13-1+,.04-2+,.5-sculpin"
TARGET89.DAT,Skidegate Lk ne     processed by JC,156,1989-08-12,SIMRAD               2,10,see skidegate Lk sw - 890812 see Skidegate Lk sw - 890812
TARGET89.DAT,Skidegate Lk sw     processed by JC,155,1989-05-06,SIMRAD               2,10,"60-100%clds,5km/hwind,at13,st16C@0000 2-5m:Sx.19-0+,.06-1+,.02-2+,.44-sculpin;5-10m:Sx.09-0+,.13-1+,.04-2+,.5-sculpin"
TARGET89.DAT,Skidegate Lk sw     processed by RT on Aug. 25'89,155,1989-08-12,SIMRAD               2,10,"15-85%clds,7/8mn,at16,st18.5C@2320 2-5m:sculpins:.95;5-10m:sculpins:.02;10-15m:Sx.4-0+,.03-1+,.03-2+,sculpins:.46,15-20m:sculpin:1.00"
TARGET89.DAT,Sproat Lk           0-120m depth scale used.,2,1990-03-14,SIMRAD               2,10,"95%oc,nownd,norain,AT3degCWT5degC,3/4mn."
TARGET89.DAT,Sproat Lk           processed by JC,2,1989-10-19,SIMRAD               2,10,"ovrcst,hvyshwrs,1/2mn,at13,st16.5C stickles are 1+ Sx."
TARGET89.DAT,"Sproat Lk           processed by RT, 29May90.",2,1989-10-18,SIMRAD               2,10,also processed by J. Cuell
TARGET89.DAT,Sproat Lk           processed on 10Oct89 by PR.,2,1989-06-28,SIMRAD               2,10,"100%cld,showers,AT16ST18.5degC@2400. 2 trawls:78sx0+,13Sx1+."
TARGET89.DAT,Vernon Lk           processed by RT on Sept. 6'89,23,1989-08-04,SIMRAD               2,10,"95%cld,5kntN.W.wnd,at17,st18@0041 stickles are 2+ Sx."
TARGET89.DAT,Woss Lk             processed by RT on 06Sep89.,22,1989-08-07,SIMRAD               2,10,"clear,calm,AT13.5ST16.5degC@00:27. 9trawls:203sx,76stk.WARNINGhighsurfacetrawlcatch159."
TARGET89.DAT,Woss Lk             processed by RT on 31Jul89.,22,1989-04-24,SIMRAD               2,10,"clear,breeze,3/4moon,AT11.5ST14.5degC. 9trawls:236/0+,537/1+,100stk.WARNINGhighsurfacetrawlcatch278"
TARGET89.DAT,Yakoun Lk           processed by RT on July 21'89.,69,1989-05-11,SIMRAD               2,10,"100%clds,wnd5-15km/hfrmS.,lgtshwrs,at8,st12.5C 2-5m:Sx .850+,.151+;5-10m:.96-0+,.031+,.01other"
TARGET89.DAT,Yakoun Lk           processed on 19Dec89 by PR.,69,1989-08-14,SIMRAD               2,10,"70-95%oc,SWwnd,fllmnup@22:45,AT14ST17.5degC@03:20."
TARGET90.DAT,"Cheewhat Lk         processed by JF, 11Jan91.",107,1990-10-02,SIMRAD               2,10,"ovrcst,gstingwnd,hvyrn,AT11ST18degC. sx 60% smll,40% lge. JF, 11Jan91."
TARGET90.DAT,"Cheewhat Lk         processed by JF, 11Jan91.",107,1990-10-03,SIMRAD               2,10,"ovrcst,gstingwnd,hvyrn,AT11ST18degC. same as 901002. Trans#6 proportions set to 0 to improve var?"
TARGET90.DAT,"Cheewhat Lk         processed by PR, 25Apr91.",107,1991-03-06,SIMRAD               2,10,10-15m stk=20%sclpn.15-20stk=22%sclpn.
TARGET90.DAT,Cheewhat Lk         processed by RT on 20Aug90.,107,1990-06-19,SIMRAD               2,10,"ovrcst,calm,AT17.5,ST18degC. Sx 83% 0+, 17% 1+."
TARGET90.DAT,Cheewhat Lk         processed by RT on 20Aug90.,107,1990-06-25,SIMRAD               2,10,"clr,brze,nwmn,AT12ST18degC. poor echogram! Sx 52% 0+, 48% 1+"
TARGET90.DAT,Cheewhat Lk         processed by RT on 21Aug90.,107,1990-06-02,SIMRAD               2,10,"ovrcst,wndy,hvy rn,AT16,ST17degC."
TARGET90.DAT,"Cheewhat Lk         processed by pr, 10Aug90.",107,1990-07-23,SIMRAD               2,10,"overcast,gusty,light rain,AT 18 ST 23 deg C."
TARGET90.DAT,"Cheewhat Lk         processed by pr, 10Aug90.",107,1990-08-07,SIMRAD               2,10,"clear,calm,full moon up @2221, AT 18 ST 23 deg C."
TARGET90.DAT,"GCL                 PROCESSED BY PR,18MAR91.",1,1991-03-05,SIMRAD               2,10,"75%CLD,CALM,FLLMN,SNWFLURRIES. BAD WEATHER AT START AFFECTED AMOUNT OF TRAWLING."
TARGET90.DAT,"GCL                 PROCESSED BY PR,18MAR91.",1,1991-03-06,SIMRAD               2,10,"75%CLD,CALM,FLLMN,SNWFLURRIES. BAD WEATHER AT START AFFECTED AMOUNT OF TRAWLING."
TARGET90.DAT,"GCL                 PROCESSED BY PR,18MAR91.",1,1991-03-07,SIMRAD               2,10,"75%CLD,CALM,FLLMN,SNWFLURRIES. BAD WEATHER AT START AFFECTED AMOUNT OF TRAWLING.Adjusted for size selectivity."
TARGET90.DAT,GCL                 processed by JF 10Jan90.,1,1990-10-15,SIMRAD               2,10,"ovrcst,lghtwnd,hvyshwrs,AT6ST3degC. 17Oct90 survey,processed by JF 10Jan90."
TARGET90.DAT,"GCL                 processed by JF, 15Jan91.",1,1990-06-14,SIMRAD               2,10,"processed by JF, 15Jan91."
TARGET90.DAT,GCL                 processed by PR on 05Dec90.,1,1990-06-13,SIMRAD               2,10,"5%cld,calm,mnup@01:00AT16ST16degC. EYM#20111. Processed by PR, 05Dec90."
TARGET90.DAT,"GCL                 processed by sm, 01Aug91.",1,1990-10-16,SIMRAD               2,10,NA
TARGET90.DAT,GCL                 processed on 03Dec90 by PR.,1,1990-10-17,SIMRAD               2,10,"ovrcst,lghtwnd,shwrsheavy erly,AT6ST3degC. species breakdown suspect-insufficient trawling"
TARGET90.DAT,GCL                 processed on 03Dec90 by PR.,1,1990-10-18,SIMRAD               2,10,"ovrcst,lghtwnd,shwrsheavy erly,AT6ST3degC. species breakdown suspect-insufficient trawling assignment changed"
TARGET90.DAT,"Henderson Lk        processed by PR, 07May91.",3,1990-10-05,SIMRAD               2,10,"60-30%cld,lghtwnd,drizzle/mist,fllmn,AT7ST18.5degC"
TARGET90.DAT,"Henderson Lk        processed by PR, 8May91.",3,1990-06-20,SIMRAD               2,10,"clr,brze,nwmn,AT16ST15.6degC. target banding around 20m."
TARGET90.DAT,"Henderson Lk        processed by sm, 14may90.",3,1990-02-23,SIMRAD               2,10,"some target overlap, counts estimated."
TARGET90.DAT,"Hobiton Lk          processed JF, 14Jan91",6,1990-02-22,SIMRAD               2,10,"processed by JF, 14Jan91."
TARGET90.DAT,"Hobiton Lk          processed by JF, 16Jan91.",6,1990-10-04,SIMRAD               2,10,"ovrcst,lghtwnd,calm,fog,AT12ST17degC. #20111,JF 160191."
TARGET90.DAT,Hobiton Lk          processed by PR on 22Jun90.,6,1990-06-18,SIMRAD               2,10,"ovrcst,lghtbrz,calm,AT15.5ST18.5."
TARGET90.DAT,Hobiton Lk          processed by PR on 28Jun90.,6,1990-06-27,SIMRAD               2,10,"ovrcst,rain,lghtbrz,fog,AT16St20. Acoustic survey only."
TARGET90.DAT,Hobiton Lk          processed by PR on 30Jul90.,6,1990-07-22,SIMRAD               2,10,"ovrcst,heavy rain,blustery,AT18ST25degC. Transect #7 beacon not working."
TARGET90.DAT,Hobiton Lk          processed by PR on 9Aug90.,6,1990-08-06,SIMRAD               2,10,"clear, calm, full moon @2221 AT 18 ST 23 deg C."
TARGET90.DAT,"Hobiton Lk          processed by PR, 06Jun90",6,1990-05-29,SIMRAD               2,10,wind & rain new EYM
TARGET90.DAT,KCA                 PROCESSED BY RT ON 17AUG90.,40,1990-07-18,SIMRAD               2,10,"CLEAR,LGHT WND,NWMN,AT22ST25DEGc."
TARGET90.DAT,"KCA                 processed by JF, 21Jan91.",40,1990-09-09,SIMRAD               2,10,"ovrcst,clm,AT21ST21degC."
TARGET90.DAT,"KCA                 processed by sm, 13jun91.",40,1991-02-17,SIMRAD               2,10,"clear, calm, no moon, no temps."
TARGET90.DAT,"KCA                 processed by sm, 14May91.",40,1990-05-27,SIMRAD               2,10,NA
TARGET90.DAT,KMA                 PROCESSED BY RT ON 17AUG90.,41,1990-07-19,SIMRAD               2,10,"LGHT BRZE,NW MN, AT21ST24DEGC."
TARGET90.DAT,"KMA                 processed by JF/PR, 1991.",41,1990-05-29,SIMRAD               2,10,"ovrcst,wndy,hvyrn,AT15ST15degC. Trans#6late, fsh schling."
TARGET90.DAT,"KMA                 processed by JF/PR, Jan-Mar91.",41,1990-09-07,SIMRAD               2,10,NA
TARGET90.DAT,"KMA                 processed by sm, 12Jun91.",41,1991-02-15,SIMRAD               2,10,"20% cloud, calm, no moon, no temps."
TARGET90.DAT,"LongA               processed by JF/PR, Apr91.",801,1990-06-22,SIMRAD               2,10,"clr,nwmn,calm,AT14.5ST16.5degC. poor distribution of trawl effort,only 9 trawls."
TARGET90.DAT,LongA               processed by PR on 04Apr91.,801,1990-09-12,SIMRAD               2,10,"30%cld,lght wnd,no mn,AT15.5ST18.0 deg C."
TARGET90.DAT,"LongA               processed by PR, 18Apr91.",801,1991-03-11,SIMRAD               2,10,"clear, calm some target overlap between 30 & 50m. Poor distribution of trawl effort."
TARGET90.DAT,"LongB               processed by JF, 04Apr91.",802,1990-09-13,SIMRAD               2,10,"clr,lghtwnd,nomn,AT17ST19.5degC."
TARGET90.DAT,"LongB               processed by PR, 18Apr91.",802,1991-03-11,SIMRAD               2,10,"calm, no moon some target overlap between 30 & 50m. Poor distribution of trawl effort."
TARGET90.DAT,Muriel Lk           processed by RT on 27Aug90.,44,1990-02-19,SIMRAD               2,10,"10%cld,NEwnd,nomn,AT2ST5.5degC. below 20m stk are .19stk,.31sclpn/lmpy."
TARGET90.DAT,Muriel Lk           processed by RT on 27Aug90.,44,1990-04-26,SIMRAD               2,10,"ovrcst, NE wnd, modrn,nwmn,AT15ST16."
TARGET90.DAT,"Muriel Lk           processed by sm, 14May91.",44,1990-09-10,SIMRAD               2,10,NA
TARGET90.DAT,"Nimpkish Lk         processed by sm, 29may91.",21,1990-08-24,SIMRAD               2,10,NA
TARGET90.DAT,"Skidegate Lk ne     processed by SM, 14May91.",156,1990-08-19,SIMRAD               2,10,difference between total fish and sx-stk are sclpns.
TARGET90.DAT,"Skidegate Lk sw     processed by SM, 14May91.",155,1990-08-19,SIMRAD               2,10,difference between total fish and sx-stk is sclpn.
TARGET90.DAT,"Sproat Lk           processed by JF Dec,90.",2,1990-06-11,SIMRAD               2,10,"50%cld,lightwnd,3/4mn,AT13ST15degC. stickles are 1+? Sx. processed by JF, Dec, 90."
TARGET90.DAT,"Sproat Lk           processed by JF, 01Mar91.",2,1991-02-06,SIMRAD               2,10,"overcast, showers"
TARGET90.DAT,"Sproat Lk           processed by JF, 08Jan90.",2,1990-10-15,SIMRAD               2,10,"stickles are sockeye 1+, processed by JF 08Jan90."
TARGET90.DAT,Sproat Lk           processed by PR on 21Nov90.,2,1990-10-16,SIMRAD               2,10,"50%-clr,calm,lghtshrs,nomn,AT8ST14degC. ovrcst,lghtwnd,AT7ST12degC. Stk are 1+ Sx."
TARGET90.DAT,"Sproat Lk           processed by PR, 09jan90.",2,1990-06-12,SIMRAD               2,10,"50%cld,lightwnd,3/4mn,AT13ST15degC. stickleback are 1+? Sx. Processed by PR, 09Jan90."
TARGET90.DAT,Sproat Lk           processed by gm 910801,2,1990-10-18,SIMRAD               2,10,NA
TARGET90.DAT,"Sproat Lk           processed by sm, 08May91.",2,1990-10-17,SIMRAD               2,10,stickleback are 1+ sx.
TARGET90.DAT,"Sproat Lk           processed by sm, 08May91.",2,1991-02-09,SIMRAD               2,10,NA
TARGET90.DAT,"Sproat Lk           processed by sm, 09May91.",2,1990-06-13,SIMRAD               2,10,"processed by sm, 09May91."
TARGET90.DAT,"Vernon Lk           processed by sm, 31May91.",23,1990-09-19,SIMRAD               2,10,NA
TARGET90.DAT,"Woss Lk             processed by SM, 31May91.",22,1990-08-23,SIMRAD               2,10,NA
TARGET90.DAT,Yakoun Lk           processed by PR on 15Nov90.,69,1990-08-17,SIMRAD               2,10,Stickleback are 1+ sockeye
TARGET91.DAT,Awun Lk             counted Nov27/91 SM,27,1991-10-24,SIMRAD               2,10,"10%cld,calm,fmoon1730-0300,AT 0.0, WT 7.5"
TARGET91.DAT,"Cheewhat Lk         processed by PR, 05Mar92.",107,1992-02-19,SIMRAD               2,10,"thin fog, mod wind, full moon, AT 2.5 ST 6.5 deg C"
TARGET91.DAT,"Cheewhat Lk         processed by PR, 05Sep91.",107,1991-07-22,SIMRAD               2,10,"clear, calm, 4/5 moon, AT 16 ST 18.5 deg C. EY-M #70005"
TARGET91.DAT,"Cheewhat Lk         processed by SM, 21Nov91.",107,1991-10-11,SIMRAD               2,10,"fog,modbrz. EY-M #20069."
TARGET91.DAT,"Cheewhat Lk         processed by sm, 11Jun91.",107,1991-06-06,SIMRAD               2,10,"overcast, breeze, ST 16 deg C."
TARGET91.DAT,"Damdochax Lk        processed by SM Nov.26,19916",38,1991-09-06,SIMRAD               2,10,NA
TARGET91.DAT,Eden Lk             counted Nov27/91 SM,25,1991-10-22,SIMRAD               2,10,"overcast,mod wind,fullmoon 1930-?,AT 4.5, WT 9.0 trace is fuzzy. targ in 50-60m range moved to 40-50m tr#1&2. Targ tr4 30-40 movedd"
TARGET91.DAT,Ellerslie Lk        counted Nov.26/91 SM,181,1991-08-24,SIMRAD               2,10,"overcast,wind 0-str, rip-chop,rain! at17.5 wt14.0 4 sockeye/kokanee in 3 trawls."
TARGET91.DAT,Fred Wright Lk      counted Nov26/91 SM,11,1991-09-08,SIMRAD               2,10,"90%cld,slight wind,0 moon,AT 10.0 Wt 12.5, @ 0050 17 targets tran3 10-15m moved to 5-10m range"
TARGET91.DAT,"GCL                 PROCESSED BY SM NOV/28,1991",1,1991-10-30,SIMRAD               2,10,"OVERCAST,DRIZZLE,WIND,AT8.5,ST13 EYM 20128"
TARGET91.DAT,"GCL                 processed by PR, 03Mar92.",1,1992-02-25,SIMRAD               2,10,"calm, clear-fog,AT 8 ST 5 deg C. EY-M #20069."
TARGET91.DAT,"GCL                 processed by gm, 06Aug91.",1,1991-07-18,SIMRAD               2,10,"clear,calm.AT15WT17degC. 15 trawls: 93 Sx, 319 Stk."
TARGET91.DAT,Henderson Lk        counted Nov27/91 SM,3,1991-10-08,SIMRAD               2,10,"clr,slight wind,new moon, ripple,at 10.5, wt 15.0 Strong bottom noise may underestimate # of targets in transects 3,4 &6.  Adults at tr#6 obstructed small targe"
TARGET91.DAT,"Henderson Lk        processed by PR, 02Jul91.",3,1991-06-25,SIMRAD               2,10,"90% cloud, mod. wind,AT 12 deg C. 1 surfc. trawl = 1 stk, 1 18m trawl = 1 sx. species assignment is ""best guess""."
TARGET91.DAT,"Henderson Lk        processed by PR, 05Mar92.",3,1992-02-12,SIMRAD               2,10,"fog, calm, 1/3 moon, AT 7.5 ST 6 deg C. proportions based on total catch of 4 sockeye and 8 stickleback."
TARGET91.DAT,"Hobiton Lk          processed by PR, 05Sep91.",6,1991-08-15,SIMRAD               2,10,NA
TARGET91.DAT,"Hobiton Lk          processed by PR, 10Mar92.",6,1992-02-18,SIMRAD               2,10,"70% cloud, fog, calm, rain, snow, AT 1 ST 5 deg C. EY-M #20069."
TARGET91.DAT,"Hobiton Lk          processed by PR, 24Jul91.",6,1991-07-21,SIMRAD               2,10,NA
TARGET91.DAT,"Hobiton Lk          processed by PR, 25Jul91.",6,1991-07-22,BIOSONICS G12        1,12,NA
TARGET91.DAT,"Hobiton Lk          processed by PR, 28Jun91.",6,1991-06-26,SIMRAD               2,10,"clear, calm, full moon."
TARGET91.DAT,"Hobiton Lk          processed by SM, 23May91.",6,1991-05-23,SIMRAD               2,10,"cloudy, rain, calm, AT 8 deg C."
TARGET91.DAT,"Hobiton Lk          processed by SM, 26Nov91.",6,1991-10-10,SIMRAD               2,10,"clr,clm,AT13ST15degC. EY-M #20069"
TARGET91.DAT,Ian Lk              counted nov27/91 SM,26,1991-10-23,SIMRAD               2,10,"70%cld,li wind,rip,fmoon1930-?,AT4.0,WT9.5 tran3 30-40 targ moved to 20-30m range"
TARGET91.DAT,KCA                 COUNTED DEC4/91 SM,40,1991-10-22,SIMRAD               2,10,"thin cld,nw wind,ripple,fmoon sset-?,AT 11.5,WT 14"
TARGET91.DAT,KMA                 counted Dec4/91 SM,41,1991-10-23,SIMRAD               2,10,"overcast,drizzle,fmoon 0100-?,AT 9.5, WT 13.5"
TARGET91.DAT,Kwinageese Lk       counted Nov.26/91 SM,213,1991-09-07,SIMRAD               2,10,"Clr, Calm, 0moon, at 8.0 wt 12.0 @2249. No sockeye caught. Very few targets observed.  Probably rainbow's or dolly varden"
TARGET91.DAT,Kwinageese Lk       counted Nov.26/91 SM,213,1991-09-08,SIMRAD               2,10,"clr,calm,0moon,at8.0, wt12.0 @2249 Large target count, probably rainbow trout or dollies."
TARGET91.DAT,Link Lk             counted Nov.26/91 SM,180,1991-08-22,SIMRAD               2,10,"50%cld,calm,fmoon 2200-0100,at 13.0 wt 16.5 2 sockeye/kokanee in 4 trawls."
TARGET91.DAT,"LongA               processed by PR, 14Apr92.",801,1992-03-04,SIMRAD               2,10,"ovrcst->clr,rain,AT.5.5,WT6.5degC."
TARGET91.DAT,"LongB               processed by PR, 16Apr92.",802,1992-03-04,SIMRAD               2,10,"ovrcst,rain,AT7.5,WT6.5degC."
TARGET91.DAT,Meziadin Lk         counted Nov26/91,43,1991-08-31,SIMRAD               2,10,"70%cld,calm,2/3moon 2230-?,AT 8.0,Wt 11.0, @ 0310 Bottom noise transects 1,2,3,4 & 5."
TARGET91.DAT,Meziadin Lk         counted Nov26/91 SM,43,1991-08-30,SIMRAD               2,10,"70%cld,calm,2/3moon 2230-?,AT 8.0,Wt 11.0, @ 0310 Bottom noise transects 1,2,3,4 & 5."
TARGET91.DAT,"Nimpkish Lk         processed by PR, 23Apr92.",21,1992-03-11,SIMRAD               2,10,"100-50%cld,strong SE-calm,bright 1/3mn,AT7WT6degC. EY-M #20128"
TARGET91.DAT,"Schoen Lk           processed by PR, 23Apr92.",24,1992-03-15,SIMRAD               2,10,"ovrcst, AT 8 WT 3.5degC. EY-M #20128, no fish caught, comp based on other years"
TARGET91.DAT,Skidegate Lk ne     counted Nov27/91 SM,156,1991-10-29,SIMRAD               2,10,"100%cld,calm,fog, AT 4.0, WT 9.0 tran#7 62 targets in 20-30m moved to 15-20m range."
TARGET91.DAT,Skidegate Lk sw     counted Nov27/91 SM,155,1991-10-29,SIMRAD               2,10,"fog,calm,AT 4.0 , WT 9.0 Transects 1,2 & 3 correspond to 5,4 & 6 on survey map"
TARGET91.DAT,Sproat Lk           counted nov28/91 sm,2,1991-10-16,SIMRAD               2,10,"clr,light nw wind,moon.5 sunset-2330,at 10.5,wt 16 False bottom effected target counts in transects 8 and 3."
TARGET91.DAT,"Sproat Lk           processed by PR, 03Mar92.",2,1992-02-24,SIMRAD               2,10,"calm, fog, AT 8 ST 6 deg C. EY-M #20069"
TARGET91.DAT,"Sproat Lk           processed by gm, 05Aug91.",2,1991-07-19,SIMRAD               2,10,"drizzle/clear,calm,AT14.5/12WT19/19."
TARGET91.DAT,"Tahltan Lk          processed by PR, 05Dec91.",64,1991-09-10,SIMRAD               2,10,EY-M #20128.
TARGET91.DAT,"Takla Lk            processed by DR, 17Jun92.",65,1991-08-12,SIMRAD               2,10,"calm, clear, no moon"
TARGET91.DAT,Trapper Lk          processed by pr 29May92.,67,1991-09-17,SIMRAD               2,10,"EYM #20128, ""Small""+""faded"" targets."
TARGET91.DAT,"Trapper Lk          processed by pr, 29May92",67,1991-09-16,SIMRAD               2,10,"EYM #20128, ""Small"" targets."
TARGET91.DAT,"Vernon Lk           processed by PR, 23Apr92.",23,1992-03-14,SIMRAD               2,10,"100%cld,3/4mn,AT7WT6.5degC. EY-M #20128"
TARGET91.DAT,"Woss Lk             processed by PR, on 23Apr92.",22,1992-03-13,SIMRAD               2,10,"clr,5/8mn,AT5WT7degC. EY-M 20128"
TARGET91.DAT,Yakoun Lk           counted Nov27/91 SM,69,1991-10-25,SIMRAD               2,10,"clr,calm,moon.8,1730-?,AT 0.0, WT 8.0 17 targets in tran12 30-40m moved to trans12 20-30m range"
