"ats_year","survey_date","lake_code","lake_name","count_trawl","count_acoustic","survey_match"
1994,"1994-09-26",224,"Nakina Lake",NA,49,"Acoustic only"
1994,"1994-10-02",45,"Muchalat Lake",NA,45,"Acoustic only"
1994,"1994-10-03",118,"Megin Lake",NA,48,"Acoustic only"
1994,"1994-10-05",23,"Vernon Lake",NA,36,"Acoustic only"
1994,"1994-10-06",22,"Woss Lake",NA,55,"Acoustic only"
1994,"1994-10-10",24,"Schoen Lake",NA,36,"Acoustic only"
1994,"1994-10-19",2,"Sproat Lake",NA,121,"Acoustic only"
1994,"1994-10-20",1,"Great Central Lake",NA,78,"Acoustic only"
1994,"1994-10-28",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
1994,"1994-11-01",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
1994,"1994-11-17",3,"Henderson Lake",NA,180,"Acoustic only"
1994,"1994-11-19",3,"Henderson Lake",112,NA,"Trawl only"
1994,"1994-11-20",3,"Henderson Lake",176,NA,"Trawl only"
1994,"1994-11-21",3,"Henderson Lake",5,NA,"Trawl only"
1994,"1994-11-23",107,"Cheewhat Lake",NA,30,"Acoustic only"
1994,"1994-11-24",6,"Hobiton Lake",NA,99,"Acoustic only"
1994,"1995-01-13",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
1994,"1995-01-14",41,"Kennedy Lake (Main)",4,150,"Match"
1994,"1995-01-20",41,"Kennedy Lake (Main)",503,NA,"Trawl only"
1994,"1995-01-24",2,"Sproat Lake",NA,121,"Acoustic only"
1994,"1995-01-25",1,"Great Central Lake",19,78,"Match"
1994,"1995-01-26",1,"Great Central Lake",171,78,"Match"
1994,"1995-02-07",21,"Nimpkish Lake",NA,88,"Acoustic only"
1994,"1995-02-10",45,"Muchalat Lake",106,45,"Match"
1994,"1995-03-01",3,"Henderson Lake",214,NA,"Trawl only"
1994,"1995-03-02",3,"Henderson Lake",NA,180,"Acoustic only"
1994,"1995-03-03",6,"Hobiton Lake",NA,99,"Acoustic only"
1994,"1995-03-04",107,"Cheewhat Lake",NA,30,"Acoustic only"
1994,"1995-03-23",8,"Long Lake",300,NA,"Trawl only"
1994,"1995-03-23",801,"Long Lake (A)",NA,90,"Acoustic only"
1994,"1995-03-23",802,"Long Lake (B)",NA,70,"Acoustic only"
1994,"1995-03-25",8,"Long Lake",205,NA,"Trawl only"
1994,"1995-03-26",8,"Long Lake",4,NA,"Trawl only"
1994,"1995-03-27",118,"Megin Lake",NA,48,"Acoustic only"
1995,"1995-06-21",3,"Henderson Lake",50,180,"Match"
1995,"1995-06-22",3,"Henderson Lake",55,NA,"Trawl only"
1995,"1995-06-23",3,"Henderson Lake",NA,180,"Acoustic only"
1995,"1995-06-23",6,"Hobiton Lake",NA,99,"Acoustic only"
1995,"1995-06-24",107,"Cheewhat Lake",NA,30,"Acoustic only"
1995,"1995-06-24",6,"Hobiton Lake",NA,99,"Acoustic only"
1995,"1995-06-25",107,"Cheewhat Lake",NA,30,"Acoustic only"
1995,"1995-06-25",6,"Hobiton Lake",NA,99,"Acoustic only"
1995,"1995-06-26",107,"Cheewhat Lake",NA,30,"Acoustic only"
1995,"1995-07-13",2,"Sproat Lake",NA,121,"Acoustic only"
1995,"1995-07-14",1,"Great Central Lake",NA,78,"Acoustic only"
1995,"1995-07-14",2,"Sproat Lake",NA,121,"Acoustic only"
1995,"1995-07-15",1,"Great Central Lake",NA,78,"Acoustic only"
1995,"1995-07-17",44,"Muriel Lake",NA,80,"Acoustic only"
1995,"1995-07-24",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
1995,"1995-07-25",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
1995,"1995-07-25",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
1995,"1995-07-26",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
1995,"1995-07-28",107,"Cheewhat Lake",NA,30,"Acoustic only"
1995,"1995-07-29",107,"Cheewhat Lake",NA,30,"Acoustic only"
1995,"1995-07-29",6,"Hobiton Lake",NA,99,"Acoustic only"
1995,"1995-07-30",107,"Cheewhat Lake",NA,30,"Acoustic only"
1995,"1995-07-30",6,"Hobiton Lake",NA,99,"Acoustic only"
1995,"1995-07-31",6,"Hobiton Lake",NA,99,"Acoustic only"
1995,"1995-08-01",44,"Muriel Lake",NA,80,"Acoustic only"
1995,"1995-08-09",21,"Nimpkish Lake",NA,88,"Acoustic only"
1995,"1995-08-12",22,"Woss Lake",NA,154,"Acoustic only"
1995,"1995-08-13",23,"Vernon Lake",NA,63,"Acoustic only"
1995,"1995-08-14",45,"Muchalat Lake",NA,45,"Acoustic only"
1995,"1995-08-14",69,"Yakoun Lake",NA,120,"Acoustic only"
1995,"1995-08-15",45,"Muchalat Lake",280,45,"Match"
1995,"1995-08-18",69,"Yakoun Lake",NA,120,"Acoustic only"
1995,"1995-08-23",18,"Owikeno Lake",186,NA,"Trawl only"
1995,"1995-08-23",228,"Owikeno Lake (A)",NA,169,"Acoustic only"
1995,"1995-08-23",229,"Owikeno Lake (B)",NA,104,"Acoustic only"
1995,"1995-08-23",230,"Owikeno Lake (C)",NA,11,"Acoustic only"
1995,"1995-08-23",231,"Owikeno Lake (D)",NA,43,"Acoustic only"
1995,"1995-08-25",18,"Owikeno Lake",469,NA,"Trawl only"
1995,"1995-08-26",18,"Owikeno Lake",503,NA,"Trawl only"
1995,"1995-08-27",18,"Owikeno Lake",812,NA,"Trawl only"
1995,"1995-08-28",18,"Owikeno Lake",394,NA,"Trawl only"
1995,"1995-08-30",6,"Hobiton Lake",NA,99,"Acoustic only"
1995,"1995-08-30",8,"Long Lake",862,NA,"Trawl only"
1995,"1995-08-30",802,"Long Lake (B)",NA,70,"Acoustic only"
1995,"1995-08-30",156,"Skidegate Lake NE",NA,35,"Acoustic only"
1995,"1995-08-30",155,"Skidegate Lake SW",NA,9,"Acoustic only"
1995,"1995-08-31",6,"Hobiton Lake",NA,99,"Acoustic only"
1995,"1995-08-31",801,"Long Lake (A)",NA,90,"Acoustic only"
1995,"1995-09-01",8,"Long Lake",83,NA,"Trawl only"
1995,"1995-09-02",8,"Long Lake",153,NA,"Trawl only"
1995,"1995-09-03",69,"Yakoun Lake",NA,120,"Acoustic only"
1995,"1995-09-05",26,"Ian Lake",NA,90,"Acoustic only"
1995,"1995-09-06",26,"Ian Lake",NA,90,"Acoustic only"
1995,"1995-09-09",175,"Tuya Lake",NA,80,"Acoustic only"
1995,"1995-09-14",176,"L Trapper Lake",NA,25,"Acoustic only"
1995,"1995-09-15",67,"Trapper Lake",NA,45,"Acoustic only"
1995,"1995-09-18",66,"Tatsamenie Lake",NA,135,"Acoustic only"
1995,"1995-09-29",56,"Morrison Lake",44,63,"Match"
1995,"1995-10-01",16,"Bear Lake",NA,54,"Acoustic only"
1995,"1995-10-03",16,"Bear Lake",8,NA,"Trawl only"
1995,"1995-10-06",13,"Swan Lake",NA,72,"Acoustic only"
1995,"1995-10-07",13,"Swan Lake",18,NA,"Trawl only"
1995,"1995-10-09",227,"Kitwanga Lake",NA,24,"Acoustic only"
1995,"1995-10-10",227,"Kitwanga Lake",4,NA,"Trawl only"
1995,"1995-10-11",12,"Alastair Lake",684,45,"Match"
1995,"1995-10-11",3,"Henderson Lake",NA,180,"Acoustic only"
1995,"1995-10-12",3,"Henderson Lake",103,NA,"Trawl only"
1995,"1995-10-13",3,"Henderson Lake",33,NA,"Trawl only"
1995,"1995-10-15",118,"Megin Lake",50,48,"Match"
1995,"1995-10-27",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
1995,"1995-10-28",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
1995,"1995-11-21",2,"Sproat Lake",NA,121,"Acoustic only"
1995,"1995-11-23",1,"Great Central Lake",NA,78,"Acoustic only"
1995,"1996-01-30",2,"Sproat Lake",NA,121,"Acoustic only"
1995,"1996-01-31",2,"Sproat Lake",4,NA,"Trawl only"
1995,"1996-02-01",1,"Great Central Lake",NA,78,"Acoustic only"
1995,"1996-02-11",40,"Kennedy Lake (Clay)",3,NA,"Trawl only"
1995,"1996-02-11",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
1995,"1996-02-12",3,"Henderson Lake",NA,180,"Acoustic only"
1995,"1996-02-12",40,"Kennedy Lake (Clay)",77,160,"Match"
1995,"1996-02-12",41,"Kennedy Lake (Main)",562,NA,"Trawl only"
1995,"1996-02-13",41,"Kennedy Lake (Main)",233,NA,"Trawl only"
1995,"1996-02-15",6,"Hobiton Lake",NA,99,"Acoustic only"
1995,"1996-02-16",107,"Cheewhat Lake",NA,30,"Acoustic only"
1995,"1996-02-24",228,"Owikeno Lake (A)",NA,169,"Acoustic only"
1995,"1996-02-24",229,"Owikeno Lake (B)",NA,104,"Acoustic only"
1995,"1996-02-25",18,"Owikeno Lake",222,NA,"Trawl only"
1995,"1996-02-26",18,"Owikeno Lake",400,NA,"Trawl only"
1995,"1996-03-13",45,"Muchalat Lake",75,45,"Match"
1995,"1996-03-19",118,"Megin Lake",6,NA,"Trawl only"
1995,"1996-03-20",118,"Megin Lake",28,48,"Match"
1995,"1996-03-22",44,"Muriel Lake",NA,80,"Acoustic only"
1996,"1996-07-03",3,"Henderson Lake",NA,180,"Acoustic only"
1996,"1996-07-05",3,"Henderson Lake",13,NA,"Trawl only"
1996,"1996-07-06",3,"Henderson Lake",6,NA,"Trawl only"
1996,"1996-07-22",2,"Sproat Lake",3,121,"Match"
1996,"1996-07-23",2,"Sproat Lake",58,NA,"Trawl only"
1996,"1996-07-24",2,"Sproat Lake",139,NA,"Trawl only"
1996,"1996-07-25",1,"Great Central Lake",193,78,"Match"
1996,"1996-07-25",69,"Yakoun Lake",NA,120,"Acoustic only"
1996,"1996-07-27",3,"Henderson Lake",NA,180,"Acoustic only"
1996,"1996-07-29",3,"Henderson Lake",37,NA,"Trawl only"
1996,"1996-07-30",3,"Henderson Lake",28,NA,"Trawl only"
1996,"1996-07-30",6,"Hobiton Lake",NA,99,"Acoustic only"
1996,"1996-07-31",107,"Cheewhat Lake",NA,30,"Acoustic only"
1996,"1996-07-31",6,"Hobiton Lake",17,NA,"Trawl only"
1996,"1996-08-01",107,"Cheewhat Lake",121,NA,"Trawl only"
1996,"1996-08-12",69,"Yakoun Lake",NA,120,"Acoustic only"
1996,"1996-08-15",801,"Long Lake (A)",NA,90,"Acoustic only"
1996,"1996-08-15",802,"Long Lake (B)",NA,70,"Acoustic only"
1996,"1996-08-16",8,"Long Lake",267,NA,"Trawl only"
1996,"1996-08-17",8,"Long Lake",143,NA,"Trawl only"
1996,"1996-08-18",228,"Owikeno Lake (A)",NA,78,"Acoustic only"
1996,"1996-08-18",229,"Owikeno Lake (B)",NA,52,"Acoustic only"
1996,"1996-08-18",231,"Owikeno Lake (D)",NA,33,"Acoustic only"
1996,"1996-08-19",18,"Owikeno Lake",173,NA,"Trawl only"
1996,"1996-08-20",18,"Owikeno Lake",485,NA,"Trawl only"
1996,"1996-08-21",18,"Owikeno Lake",73,NA,"Trawl only"
1996,"1996-08-22",18,"Owikeno Lake",725,NA,"Trawl only"
1996,"1996-08-31",6,"Hobiton Lake",24,99,"Match"
1996,"1996-09-01",107,"Cheewhat Lake",182,30,"Match"
1996,"1996-09-09",156,"Skidegate Lake NE",NA,35,"Acoustic only"
1996,"1996-09-09",155,"Skidegate Lake SW",NA,9,"Acoustic only"
1996,"1996-09-10",175,"Tuya Lake",NA,80,"Acoustic only"
1996,"1996-09-12",26,"Ian Lake",NA,90,"Acoustic only"
1996,"1996-09-13",26,"Ian Lake",16,NA,"Trawl only"
1996,"1996-09-13",64,"Tahltan Lake",NA,98,"Acoustic only"
1996,"1996-09-14",69,"Yakoun Lake",40,120,"Match"
1996,"1996-09-16",66,"Tatsamenie Lake",NA,63,"Acoustic only"
1996,"1996-10-10",62,"Skidegate Lake",82,NA,"Trawl only"
1996,"1996-10-13",26,"Ian Lake",2,NA,"Trawl only"
1996,"1996-10-29",44,"Muriel Lake",NA,80,"Acoustic only"
1996,"1996-10-30",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
1996,"1996-10-31",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
1996,"1996-11-01",41,"Kennedy Lake (Main)",356,NA,"Trawl only"
1996,"1996-11-19",2,"Sproat Lake",123,121,"Match"
1996,"1996-11-20",1,"Great Central Lake",12,78,"Match"
1996,"1997-02-04",3,"Henderson Lake",NA,180,"Acoustic only"
1996,"1997-02-06",3,"Henderson Lake",11,NA,"Trawl only"
1996,"1997-02-07",107,"Cheewhat Lake",NA,30,"Acoustic only"
1996,"1997-02-08",6,"Hobiton Lake",NA,99,"Acoustic only"
1996,"1997-02-20",40,"Kennedy Lake (Clay)",82,NA,"Trawl only"
1996,"1997-02-20",41,"Kennedy Lake (Main)",653,NA,"Trawl only"
1996,"1997-02-24",2,"Sproat Lake",47,121,"Match"
1996,"1997-02-25",2,"Sproat Lake",49,NA,"Trawl only"
1996,"1997-02-26",1,"Great Central Lake",46,78,"Match"
1996,"1997-02-27",1,"Great Central Lake",29,NA,"Trawl only"
1996,"1997-03-03",22,"Woss Lake",NA,55,"Acoustic only"
1996,"1997-03-04",23,"Vernon Lake",NA,36,"Acoustic only"
1996,"1997-03-25",24,"Schoen Lake",NA,36,"Acoustic only"
1997,"1997-06-11",3,"Henderson Lake",NA,180,"Acoustic only"
1997,"1997-06-26",66,"Tatsamenie Lake",NA,144,"Acoustic only"
1997,"1997-07-22",2,"Sproat Lake",92,121,"Match"
1997,"1997-07-24",1,"Great Central Lake",NA,78,"Acoustic only"
1997,"1997-07-29",1,"Great Central Lake",14,NA,"Trawl only"
1997,"1997-07-29",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1997,"1997-08-03",3,"Henderson Lake",NA,180,"Acoustic only"
1997,"1997-08-06",66,"Tatsamenie Lake",NA,144,"Acoustic only"
1997,"1997-08-27",801,"Long Lake (A)",NA,90,"Acoustic only"
1997,"1997-08-27",802,"Long Lake (B)",NA,70,"Acoustic only"
1997,"1997-08-28",8,"Long Lake",495,NA,"Trawl only"
1997,"1997-08-28",801,"Long Lake (A)",20,NA,"Trawl only"
1997,"1997-09-04",66,"Tatsamenie Lake",NA,144,"Acoustic only"
1997,"1997-09-09",1,"Great Central Lake",259,NA,"Trawl only"
1997,"1997-09-09",239,"Osoyoos Lake C",NA,12,"Acoustic only"
1997,"1997-09-09",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1997,"1997-09-09",240,"Osoyoos Lake S",NA,48,"Acoustic only"
1997,"1997-09-15",69,"Yakoun Lake",NA,120,"Acoustic only"
1997,"1997-09-17",69,"Yakoun Lake",29,NA,"Trawl only"
1997,"1997-09-18",26,"Ian Lake",NA,90,"Acoustic only"
1997,"1997-09-22",156,"Skidegate Lake NE",NA,35,"Acoustic only"
1997,"1997-09-22",155,"Skidegate Lake SW",NA,9,"Acoustic only"
1997,"1997-09-23",62,"Skidegate Lake",30,NA,"Trawl only"
1997,"1997-09-24",175,"Tuya Lake",NA,80,"Acoustic only"
1997,"1997-09-26",175,"Tuya Lake",NA,80,"Acoustic only"
1997,"1997-09-27",64,"Tahltan Lake",NA,98,"Acoustic only"
1997,"1997-10-01",66,"Tatsamenie Lake",NA,144,"Acoustic only"
1997,"1997-10-02",236,NA,NA,182,"Acoustic only"
1997,"1997-10-16",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
1997,"1997-10-16",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
1997,"1997-10-20",44,"Muriel Lake",NA,80,"Acoustic only"
1997,"1997-10-21",44,"Muriel Lake",111,NA,"Trawl only"
1997,"1997-11-02",239,"Osoyoos Lake C",NA,12,"Acoustic only"
1997,"1997-11-02",240,"Osoyoos Lake S",NA,48,"Acoustic only"
1997,"1997-11-03",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1997,"1997-11-14",3,"Henderson Lake",NA,180,"Acoustic only"
1997,"1997-11-19",2,"Sproat Lake",NA,121,"Acoustic only"
1997,"1997-11-20",1,"Great Central Lake",232,78,"Match"
1997,"1998-02-02",801,"Long Lake (A)",NA,90,"Acoustic only"
1997,"1998-02-02",802,"Long Lake (B)",NA,70,"Acoustic only"
1997,"1998-02-05",22,"Woss Lake",NA,55,"Acoustic only"
1997,"1998-02-06",23,"Vernon Lake",NA,36,"Acoustic only"
1997,"1998-02-13",24,"Schoen Lake",NA,36,"Acoustic only"
1997,"1998-02-16",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
1997,"1998-02-16",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
1997,"1998-02-22",3,"Henderson Lake",NA,180,"Acoustic only"
1997,"1998-03-02",44,"Muriel Lake",NA,80,"Acoustic only"
1997,"1998-03-02",21,"Nimpkish Lake",NA,88,"Acoustic only"
1997,"1998-03-05",2,"Sproat Lake",NA,121,"Acoustic only"
1998,"1998-05-08",239,"Osoyoos Lake C",NA,12,"Acoustic only"
1998,"1998-05-08",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1998,"1998-05-08",240,"Osoyoos Lake S",NA,48,"Acoustic only"
1998,"1998-06-15",3,"Henderson Lake",NA,180,"Acoustic only"
1998,"1998-07-24",239,"Osoyoos Lake C",NA,12,"Acoustic only"
1998,"1998-07-24",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1998,"1998-07-28",1,"Great Central Lake",NA,78,"Acoustic only"
1998,"1998-07-31",2,"Sproat Lake",NA,121,"Acoustic only"
1998,"1998-08-06",66,"Tatsamenie Lake",NA,144,"Acoustic only"
1998,"1998-08-15",69,"Yakoun Lake",NA,120,"Acoustic only"
1998,"1998-09-02",66,"Tatsamenie Lake",NA,144,"Acoustic only"
1998,"1998-09-13",156,"Skidegate Lake NE",NA,35,"Acoustic only"
1998,"1998-09-13",155,"Skidegate Lake SW",NA,9,"Acoustic only"
1998,"1998-09-16",69,"Yakoun Lake",NA,120,"Acoustic only"
1998,"1998-09-19",175,"Tuya Lake",NA,80,"Acoustic only"
1998,"1998-09-21",801,"Long Lake (A)",NA,90,"Acoustic only"
1998,"1998-09-21",802,"Long Lake (B)",NA,70,"Acoustic only"
1998,"1998-09-22",802,"Long Lake (B)",8,NA,"Trawl only"
1998,"1998-09-22",66,"Tatsamenie Lake",NA,144,"Acoustic only"
1998,"1998-09-23",802,"Long Lake (B)",302,NA,"Trawl only"
1998,"1998-09-24",801,"Long Lake (A)",161,NA,"Trawl only"
1998,"1998-09-24",802,"Long Lake (B)",88,NA,"Trawl only"
1998,"1998-10-02",239,"Osoyoos Lake C",NA,12,"Acoustic only"
1998,"1998-10-02",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1998,"1998-10-02",240,"Osoyoos Lake S",NA,48,"Acoustic only"
1998,"1998-10-03",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1998,"1998-10-12",66,"Tatsamenie Lake",NA,144,"Acoustic only"
1998,"1998-12-01",2,"Sproat Lake",NA,121,"Acoustic only"
1998,"1998-12-03",1,"Great Central Lake",NA,78,"Acoustic only"
1998,"1999-02-27",3,"Henderson Lake",NA,180,"Acoustic only"
1999,"1999-05-28",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1999,"1999-06-21",1,"Great Central Lake",NA,78,"Acoustic only"
1999,"1999-06-27",2,"Sproat Lake",NA,121,"Acoustic only"
1999,"1999-07-21",1,"Great Central Lake",NA,78,"Acoustic only"
1999,"1999-07-21",2,"Sproat Lake",NA,121,"Acoustic only"
1999,"1999-08-11",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1999,"1999-08-14",241,"Skaha Lake",NA,60,"Acoustic only"
1999,"1999-08-23",3,"Henderson Lake",NA,180,"Acoustic only"
1999,"1999-09-06",801,"Long Lake (A)",NA,90,"Acoustic only"
1999,"1999-09-06",802,"Long Lake (B)",NA,70,"Acoustic only"
1999,"1999-09-07",801,"Long Lake (A)",315,NA,"Trawl only"
1999,"1999-09-08",801,"Long Lake (A)",94,NA,"Trawl only"
1999,"1999-09-08",802,"Long Lake (B)",586,NA,"Trawl only"
1999,"1999-09-14",175,"Tuya Lake",NA,80,"Acoustic only"
1999,"1999-09-23",241,"Skaha Lake",NA,60,"Acoustic only"
1999,"1999-09-25",238,"Osoyoos Lake N",NA,70,"Acoustic only"
1999,"1999-10-11",64,"Tahltan Lake",NA,98,"Acoustic only"
1999,"1999-10-14",66,"Tatsamenie Lake",NA,141,"Acoustic only"
1999,"1999-11-11",156,"Skidegate Lake NE",NA,35,"Acoustic only"
1999,"1999-11-11",155,"Skidegate Lake SW",NA,9,"Acoustic only"
1999,"1999-11-26",69,"Yakoun Lake",NA,120,"Acoustic only"
1999,"1999-11-29",1,"Great Central Lake",NA,78,"Acoustic only"
1999,"1999-11-30",2,"Sproat Lake",NA,121,"Acoustic only"
1999,"2000-02-01",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
1999,"2000-02-02",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
1999,"2000-02-08",44,"Muriel Lake",NA,80,"Acoustic only"
2000,"2000-06-26",22,"Woss Lake",NA,55,"Acoustic only"
2000,"2000-06-27",23,"Vernon Lake",NA,36,"Acoustic only"
2000,"2000-06-27",22,"Woss Lake",NA,55,"Acoustic only"
2000,"2000-06-28",23,"Vernon Lake",NA,36,"Acoustic only"
2000,"2000-07-05",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2000,"2000-07-06",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2000,"2000-07-08",241,"Skaha Lake",NA,60,"Acoustic only"
2000,"2000-07-09",241,"Skaha Lake",NA,60,"Acoustic only"
2000,"2000-07-11",3,"Henderson Lake",NA,180,"Acoustic only"
2000,"2000-07-12",3,"Henderson Lake",NA,180,"Acoustic only"
2000,"2000-07-19",24,"Schoen Lake",NA,36,"Acoustic only"
2000,"2000-08-06",23,"Vernon Lake",NA,36,"Acoustic only"
2000,"2000-08-07",22,"Woss Lake",NA,55,"Acoustic only"
2000,"2000-08-15",175,"Tuya Lake",NA,80,"Acoustic only"
2000,"2000-08-24",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2000,"2000-08-30",52,"Kingsalmon Lake",NA,56,"Acoustic only"
2000,"2000-09-15",801,"Long Lake (A)",NA,90,"Acoustic only"
2000,"2000-09-15",802,"Long Lake (B)",NA,70,"Acoustic only"
2000,"2000-09-21",22,"Woss Lake",NA,55,"Acoustic only"
2000,"2000-09-22",23,"Vernon Lake",NA,36,"Acoustic only"
2000,"2000-09-23",23,"Vernon Lake",NA,36,"Acoustic only"
2000,"2000-09-27",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2000,"2000-09-28",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2000,"2000-09-30",241,"Skaha Lake",NA,60,"Acoustic only"
2000,"2000-10-01",241,"Skaha Lake",NA,60,"Acoustic only"
2000,"2000-10-11",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2000,"2000-10-18",22,"Woss Lake",NA,55,"Acoustic only"
2000,"2000-10-24",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
2000,"2000-10-25",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
2000,"2000-10-25",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
2000,"2000-10-30",44,"Muriel Lake",NA,80,"Acoustic only"
2000,"2000-10-31",44,"Muriel Lake",NA,80,"Acoustic only"
2000,"2000-11-09",50,"Heydon Lake",NA,64,"Acoustic only"
2000,"2000-11-21",3,"Henderson Lake",NA,180,"Acoustic only"
2000,"2000-11-28",2,"Sproat Lake",NA,121,"Acoustic only"
2000,"2000-11-29",1,"Great Central Lake",NA,78,"Acoustic only"
2000,"2000-12-12",22,"Woss Lake",NA,55,"Acoustic only"
2000,"2000-12-13",23,"Vernon Lake",NA,36,"Acoustic only"
2001,"2001-06-11",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2001,"2001-06-14",241,"Skaha Lake",NA,60,"Acoustic only"
2001,"2001-07-09",23,"Vernon Lake",NA,36,"Acoustic only"
2001,"2001-07-10",22,"Woss Lake",NA,55,"Acoustic only"
2001,"2001-07-23",241,"Skaha Lake",NA,60,"Acoustic only"
2001,"2001-07-25",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2001,"2001-08-06",22,"Woss Lake",NA,55,"Acoustic only"
2001,"2001-08-18",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2001,"2001-08-29",23,"Vernon Lake",NA,36,"Acoustic only"
2001,"2001-09-03",22,"Woss Lake",NA,55,"Acoustic only"
2001,"2001-09-20",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2001,"2001-10-09",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2001,"2001-10-19",241,"Skaha Lake",NA,60,"Acoustic only"
2001,"2001-10-23",23,"Vernon Lake",NA,36,"Acoustic only"
2001,"2001-10-24",22,"Woss Lake",NA,55,"Acoustic only"
2001,"2001-10-29",3,"Henderson Lake",NA,180,"Acoustic only"
2001,"2001-11-16",801,"Long Lake (A)",NA,90,"Acoustic only"
2001,"2001-11-16",802,"Long Lake (B)",NA,70,"Acoustic only"
2001,"2001-11-26",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2001,"2001-12-05",1,"Great Central Lake",NA,78,"Acoustic only"
2001,"2001-12-05",2,"Sproat Lake",NA,121,"Acoustic only"
2001,"2001-12-11",21,"Nimpkish Lake",NA,88,"Acoustic only"
2001,"2001-12-12",22,"Woss Lake",NA,55,"Acoustic only"
2001,"2001-12-13",23,"Vernon Lake",NA,36,"Acoustic only"
2001,"2002-02-12",801,"Long Lake (A)",NA,90,"Acoustic only"
2001,"2002-02-12",802,"Long Lake (B)",NA,70,"Acoustic only"
2001,"2002-02-20",22,"Woss Lake",NA,55,"Acoustic only"
2001,"2002-02-25",40,"Kennedy Lake (Clay)",NA,160,"Acoustic only"
2001,"2002-02-25",41,"Kennedy Lake (Main)",NA,150,"Acoustic only"
2001,"2002-03-01",44,"Muriel Lake",NA,80,"Acoustic only"
2001,"2002-03-10",1,"Great Central Lake",NA,78,"Acoustic only"
2002,"2002-04-24",238,"Osoyoos Lake N",NA,70,"Acoustic only"
2002,"2002-04-25",241,"Skaha Lake",NA,90,"Acoustic only"
2002,"2002-06-19",23,"Vernon Lake",NA,63,"Acoustic only"
2002,"2002-06-20",22,"Woss Lake",NA,154,"Acoustic only"
2002,"2002-07-10",23,"Vernon Lake",NA,63,"Acoustic only"
2002,"2002-07-11",22,"Woss Lake",NA,154,"Acoustic only"
2002,"2002-07-19",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2002,"2002-07-29",23,"Vernon Lake",NA,63,"Acoustic only"
2002,"2002-07-30",22,"Woss Lake",NA,154,"Acoustic only"
2002,"2002-08-17",23,"Vernon Lake",NA,63,"Acoustic only"
2002,"2002-08-18",22,"Woss Lake",NA,154,"Acoustic only"
2002,"2002-08-29",241,"Skaha Lake",NA,90,"Acoustic only"
2002,"2002-09-11",23,"Vernon Lake",NA,63,"Acoustic only"
2002,"2002-09-12",22,"Woss Lake",NA,154,"Acoustic only"
2002,"2002-09-17",61,"Sakinaw Lake",NA,112,"Acoustic only"
2002,"2002-09-17",246,NA,NA,63,"Acoustic only"
2002,"2002-09-22",23,"Vernon Lake",NA,63,"Acoustic only"
2002,"2002-09-23",22,"Woss Lake",NA,154,"Acoustic only"
2002,"2002-10-03",66,"Tatsamenie Lake",NA,144,"Acoustic only"
2002,"2002-10-15",802,"Long Lake (B)",NA,70,"Acoustic only"
2002,"2002-10-21",23,"Vernon Lake",NA,63,"Acoustic only"
2002,"2002-10-22",22,"Woss Lake",NA,154,"Acoustic only"
