"lake_code","lake_name","survey_date_trawl","interval_start","interval_end","ats_year","source_file","trawl_number","survey_date_acoustic","id_acoustic","match_status","transect"
"3","Henderson_Lake",1980-10-21,"1980-10-19","1980-10-23","1980","Trawl, Acoustic","3",1980-10-20,63,"MATCH",NA
"3","Henderson_Lake",1980-10-21,"1980-10-19","1980-10-23","1980","Trawl, Acoustic","4",1980-10-20,63,"MATCH",NA
"26","Ian_Lake",1980-07-25,"1980-07-23","1980-07-27","1980","Trawl, Acoustic","1",1980-07-24,66,"MATCH",NA
"26","Ian_Lake",1980-07-25,"1980-07-23","1980-07-27","1980","Trawl, Acoustic","2",1980-07-24,66,"MATCH",NA
"26","Ian_Lake",1980-07-26,"1980-07-24","1980-07-28","1980","Trawl, Acoustic","3",1980-07-24,66,"MATCH",NA
"26","Ian_Lake",1980-07-26,"1980-07-24","1980-07-28","1980","Trawl, Acoustic","4",1980-07-24,66,"MATCH",NA
"26","Ian_Lake",1980-07-26,"1980-07-24","1980-07-28","1980","Trawl, Acoustic","5",1980-07-24,66,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-02-04,"1981-02-02","1981-02-06","1980","Trawl, Acoustic","1",1981-02-04,67,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-02-04,"1981-02-02","1981-02-06","1980","Trawl, Acoustic","2",1981-02-04,67,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-02-04,"1981-02-02","1981-02-06","1980","Trawl, Acoustic","3",1981-02-04,67,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-02-04,"1981-02-02","1981-02-06","1980","Trawl, Acoustic","4",1981-02-04,67,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-02-03,"1981-02-01","1981-02-05","1980","Trawl, Acoustic","1",1981-02-03,68,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-02-03,"1981-02-01","1981-02-05","1980","Trawl, Acoustic","2",1981-02-03,68,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-02-03,"1981-02-01","1981-02-05","1980","Trawl, Acoustic","3",1981-02-03,68,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-02-03,"1981-02-01","1981-02-05","1980","Trawl, Acoustic","4",1981-02-03,68,"MATCH",NA
"17","Kitlope_Lake",1980-09-24,"1980-09-22","1980-09-26","1980","Trawl, Acoustic","1",1980-09-24,69,"MATCH",NA
"17","Kitlope_Lake",1980-09-24,"1980-09-22","1980-09-26","1980","Trawl, Acoustic","2",1980-09-24,69,"MATCH",NA
"17","Kitlope_Lake",1980-09-24,"1980-09-22","1980-09-26","1980","Trawl, Acoustic","3",1980-09-24,69,"MATCH",NA
"17","Kitlope_Lake",1980-09-25,"1980-09-23","1980-09-27","1980","Trawl, Acoustic","4",1980-09-24,69,"MATCH",NA
"17","Kitlope_Lake",1980-09-25,"1980-09-23","1980-09-27","1980","Trawl, Acoustic","5",1980-09-24,69,"MATCH",NA
"20","Lowe_Lake",1980-09-18,"1980-09-16","1980-09-20","1980","Trawl, Acoustic","1",1980-09-18,76,"MATCH",NA
"20","Lowe_Lake",1980-09-18,"1980-09-16","1980-09-20","1980","Trawl, Acoustic","2",1980-09-18,76,"MATCH",NA
"20","Lowe_Lake",1980-09-18,"1980-09-16","1980-09-20","1980","Trawl, Acoustic","3",1980-09-18,76,"MATCH",NA
"20","Lowe_Lake",1980-09-19,"1980-09-17","1980-09-21","1980","Trawl, Acoustic","4",1980-09-18,76,"MATCH",NA
"20","Lowe_Lake",1980-09-19,"1980-09-17","1980-09-21","1980","Trawl, Acoustic","5",1980-09-18,76,"MATCH",NA
"32","Mercer_Lake",1980-07-27,"1980-07-25","1980-07-29","1980","Trawl, Acoustic","1",1980-07-26,77,"MATCH",NA
"32","Mercer_Lake",1980-07-27,"1980-07-25","1980-07-29","1980","Trawl, Acoustic","2",1980-07-26,77,"MATCH",NA
"32","Mercer_Lake",1980-07-27,"1980-07-25","1980-07-29","1980","Trawl, Acoustic","3",1980-07-26,77,"MATCH",NA
"21","Nimpkish_Lake",1980-11-04,"1980-11-02","1980-11-06","1980","Trawl, Acoustic","1",1980-11-04,78,"MATCH",NA
"21","Nimpkish_Lake",1980-11-05,"1980-11-03","1980-11-07","1980","Trawl, Acoustic","2",1980-11-04,78,"MATCH",NA
"21","Nimpkish_Lake",1980-11-05,"1980-11-03","1980-11-07","1980","Trawl, Acoustic","3",1980-11-04,78,"MATCH",NA
"21","Nimpkish_Lake",1980-11-05,"1980-11-03","1980-11-07","1980","Trawl, Acoustic","4",1980-11-04,78,"MATCH",NA
"21","Nimpkish_Lake",1980-11-05,"1980-11-03","1980-11-07","1980","Trawl, Acoustic","5",1980-11-04,78,"MATCH",NA
"2","Sproat_Lake",1981-01-20,"1981-01-18","1981-01-22","1980","Trawl, Acoustic","1",1981-01-20,79,"MATCH",NA
"2","Sproat_Lake",1981-01-21,"1981-01-19","1981-01-23","1980","Trawl, Acoustic","2",1981-01-20,79,"MATCH",NA
"2","Sproat_Lake",1981-01-21,"1981-01-19","1981-01-23","1980","Trawl, Acoustic","3",1981-01-20,79,"MATCH",NA
"2","Sproat_Lake",1981-01-21,"1981-01-19","1981-01-23","1980","Trawl, Acoustic","4",1981-01-20,79,"MATCH",NA
"2","Sproat_Lake",1981-01-21,"1981-01-19","1981-01-23","1980","Trawl, Acoustic","5",1981-01-20,79,"MATCH",NA
"2","Sproat_Lake",1981-01-21,"1981-01-19","1981-01-23","1980","Trawl, Acoustic","6",1981-01-20,79,"MATCH",NA
"2","Sproat_Lake",1981-01-21,"1981-01-19","1981-01-23","1980","Trawl, Acoustic","8",1981-01-20,79,"MATCH",NA
"22","Woss_Lake",1980-11-06,"1980-11-04","1980-11-08","1980","Trawl, Acoustic","1",1980-11-06,80,"MATCH",NA
"22","Woss_Lake",1980-11-06,"1980-11-04","1980-11-08","1980","Trawl, Acoustic","2",1980-11-06,80,"MATCH",NA
"22","Woss_Lake",1980-11-06,"1980-11-04","1980-11-08","1980","Trawl, Acoustic","3",1980-11-06,80,"MATCH",NA
"22","Woss_Lake",1980-11-06,"1980-11-04","1980-11-08","1980","Trawl, Acoustic","4",1980-11-06,80,"MATCH",NA
"22","Woss_Lake",1980-11-06,"1980-11-04","1980-11-08","1980","Trawl, Acoustic","5",1980-11-06,80,"MATCH",NA
"27","Awun_Lake",1981-10-07,"1981-10-05","1981-10-09","1981","Trawl, Acoustic","1",1981-10-07,81,"MATCH",NA
"27","Awun_Lake",1981-10-07,"1981-10-05","1981-10-09","1981","Trawl, Acoustic","2",1981-10-07,81,"MATCH",NA
"27","Awun_Lake",1981-10-07,"1981-10-05","1981-10-09","1981","Trawl, Acoustic","3",1981-10-07,81,"MATCH",NA
"27","Awun_Lake",1981-10-08,"1981-10-06","1981-10-10","1981","Trawl, Acoustic","4",1981-10-07,81,"MATCH",NA
"27","Awun_Lake",1981-10-08,"1981-10-06","1981-10-10","1981","Trawl, Acoustic","5",1981-10-07,81,"MATCH",NA
"31","Bonilla_Lake",1981-08-19,"1981-08-17","1981-08-21","1981","Trawl, Acoustic","1",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-08-19,"1981-08-17","1981-08-21","1981","Trawl, Acoustic","2",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-08-19,"1981-08-17","1981-08-21","1981","Trawl, Acoustic","3",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-08-20,"1981-08-18","1981-08-22","1981","Trawl, Acoustic","4",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-08-20,"1981-08-18","1981-08-22","1981","Trawl, Acoustic","5",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-08-20,"1981-08-18","1981-08-22","1981","Trawl, Acoustic","6",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-08-20,"1981-08-18","1981-08-22","1981","Trawl, Acoustic","7",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-08-20,"1981-08-18","1981-08-22","1981","Trawl, Acoustic","8",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-08-20,"1981-08-18","1981-08-22","1981","Trawl, Acoustic","9",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-08-20,"1981-08-18","1981-08-22","1981","Trawl, Acoustic","10",1981-08-19,82,"MATCH",NA
"31","Bonilla_Lake",1981-09-20,"1981-09-18","1981-09-22","1981","Trawl, Acoustic","1",1981-09-20,83,"MATCH",NA
"31","Bonilla_Lake",1981-09-20,"1981-09-18","1981-09-22","1981","Trawl, Acoustic","2",1981-09-20,83,"MATCH",NA
"31","Bonilla_Lake",1981-09-20,"1981-09-18","1981-09-22","1981","Trawl, Acoustic","3",1981-09-20,83,"MATCH",NA
"31","Bonilla_Lake",1981-09-20,"1981-09-18","1981-09-22","1981","Trawl, Acoustic","4",1981-09-20,83,"MATCH",NA
"31","Bonilla_Lake",1981-09-21,"1981-09-19","1981-09-23","1981","Trawl, Acoustic","5",1981-09-20,83,"MATCH",NA
"28","Curtis_Lake",1981-07-20,"1981-07-18","1981-07-22","1981","Trawl, Acoustic","1",1981-07-20,84,"MATCH",NA
"28","Curtis_Lake",1981-07-20,"1981-07-18","1981-07-22","1981","Trawl, Acoustic","2",1981-07-20,84,"MATCH",NA
"28","Curtis_Lake",1981-07-20,"1981-07-18","1981-07-22","1981","Trawl, Acoustic","3",1981-07-20,84,"MATCH",NA
"28","Curtis_Lake",1981-07-20,"1981-07-18","1981-07-22","1981","Trawl, Acoustic","4",1981-07-20,84,"MATCH",NA
"28","Curtis_Lake",1981-09-21,"1981-09-19","1981-09-23","1981","Trawl, Acoustic","1",1981-09-21,85,"MATCH",NA
"28","Curtis_Lake",1981-09-21,"1981-09-19","1981-09-23","1981","Trawl, Acoustic","2",1981-09-21,85,"MATCH",NA
"28","Curtis_Lake",1981-09-22,"1981-09-20","1981-09-24","1981","Trawl, Acoustic","3",1981-09-21,85,"MATCH",NA
"28","Curtis_Lake",1981-09-22,"1981-09-20","1981-09-24","1981","Trawl, Acoustic","4",1981-09-21,85,"MATCH",NA
"29","Devon_Lake",1981-09-22,"1981-09-20","1981-09-24","1981","Trawl, Acoustic","1",1981-09-22,86,"MATCH",NA
"29","Devon_Lake",1981-09-22,"1981-09-20","1981-09-24","1981","Trawl, Acoustic","2",1981-09-22,86,"MATCH",NA
"29","Devon_Lake",1981-09-22,"1981-09-20","1981-09-24","1981","Trawl, Acoustic","3",1981-09-22,86,"MATCH",NA
"29","Devon_Lake",1981-09-22,"1981-09-20","1981-09-24","1981","Trawl, Acoustic","4",1981-09-22,86,"MATCH",NA
"29","Devon_Lake",1981-09-22,"1981-09-20","1981-09-24","1981","Trawl, Acoustic","5",1981-09-22,86,"MATCH",NA
"25","Eden_Lake",1981-10-08,"1981-10-06","1981-10-10","1981","Trawl, Acoustic","1",1981-10-07,87,"MATCH",NA
"25","Eden_Lake",1981-10-08,"1981-10-06","1981-10-10","1981","Trawl, Acoustic","2",1981-10-07,87,"MATCH",NA
"25","Eden_Lake",1981-10-08,"1981-10-06","1981-10-10","1981","Trawl, Acoustic","3",1981-10-07,87,"MATCH",NA
"25","Eden_Lake",1981-10-08,"1981-10-06","1981-10-10","1981","Trawl, Acoustic","4",1981-10-07,87,"MATCH",NA
"25","Eden_Lake",1981-10-09,"1981-10-07","1981-10-11","1981","Trawl, Acoustic","5",1981-10-07,87,"MATCH",NA
"1","Great_Central_Lake",1981-07-29,"1981-07-27","1981-07-31","1981","Trawl, Acoustic","1",1981-07-29,88,"MATCH",NA
"1","Great_Central_Lake",1981-07-30,"1981-07-28","1981-08-01","1981","Trawl, Acoustic","3",1981-07-29,88,"MATCH",NA
"1","Great_Central_Lake",1981-09-15,"1981-09-13","1981-09-17","1981","Trawl, Acoustic","1",1981-09-14,89,"MATCH",NA
"1","Great_Central_Lake",1981-09-15,"1981-09-13","1981-09-17","1981","Trawl, Acoustic","2",1981-09-14,89,"MATCH",NA
"1","Great_Central_Lake",1981-09-16,"1981-09-14","1981-09-18","1981","Trawl, Acoustic","3",1981-09-14,89,"MATCH",NA
"1","Great_Central_Lake",1982-02-02,"1982-01-31","1982-02-04","1981","Trawl, Acoustic","1",1982-02-02,91,"MATCH",NA
"1","Great_Central_Lake",1982-02-02,"1982-01-31","1982-02-04","1981","Trawl, Acoustic","2",1982-02-02,91,"MATCH",NA
"1","Great_Central_Lake",1982-02-02,"1982-01-31","1982-02-04","1981","Trawl, Acoustic","3",1982-02-02,91,"MATCH",NA
"3","Henderson_Lake",1981-08-12,"1981-08-10","1981-08-14","1981","Trawl, Acoustic","1",1981-08-12,92,"MATCH",NA
"3","Henderson_Lake",1981-08-13,"1981-08-11","1981-08-15","1981","Trawl, Acoustic","2",1981-08-12,92,"MATCH",NA
"3","Henderson_Lake",1981-08-13,"1981-08-11","1981-08-15","1981","Trawl, Acoustic","4",1981-08-12,92,"MATCH",NA
"3","Henderson_Lake",1981-08-13,"1981-08-11","1981-08-15","1981","Trawl, Acoustic","6",1981-08-12,92,"MATCH",NA
"3","Henderson_Lake",1981-08-13,"1981-08-11","1981-08-15","1981","Trawl, Acoustic","7",1981-08-12,92,"MATCH",NA
"3","Henderson_Lake",1981-10-21,"1981-10-19","1981-10-23","1981","Trawl, Acoustic","1",1981-10-21,93,"MATCH",NA
"3","Henderson_Lake",1981-10-21,"1981-10-19","1981-10-23","1981","Trawl, Acoustic","2",1981-10-21,93,"MATCH",NA
"3","Henderson_Lake",1981-10-21,"1981-10-19","1981-10-23","1981","Trawl, Acoustic","4",1981-10-21,93,"MATCH",NA
"3","Henderson_Lake",1981-10-21,"1981-10-19","1981-10-23","1981","Trawl, Acoustic","5",1981-10-21,93,"MATCH",NA
"3","Henderson_Lake",1981-10-22,"1981-10-20","1981-10-24","1981","Trawl, Acoustic","6",1981-10-21,93,"MATCH",NA
"3","Henderson_Lake",1982-03-06,"1982-03-04","1982-03-08","1981","Trawl, Acoustic","1",1982-03-06,94,"MATCH",NA
"3","Henderson_Lake",1982-03-06,"1982-03-04","1982-03-08","1981","Trawl, Acoustic","2",1982-03-06,94,"MATCH",NA
"3","Henderson_Lake",1982-03-06,"1982-03-04","1982-03-08","1981","Trawl, Acoustic","4",1982-03-06,94,"MATCH",NA
"6","Hobiton_Lake",1981-08-13,"1981-08-11","1981-08-15","1981","Trawl, Acoustic","1",1981-08-13,95,"MATCH",NA
"6","Hobiton_Lake",1981-08-13,"1981-08-11","1981-08-15","1981","Trawl, Acoustic","2",1981-08-13,95,"MATCH",NA
"6","Hobiton_Lake",1981-08-13,"1981-08-11","1981-08-15","1981","Trawl, Acoustic","3",1981-08-13,95,"MATCH",NA
"6","Hobiton_Lake",1981-08-14,"1981-08-12","1981-08-16","1981","Trawl, Acoustic","4",1981-08-13,95,"MATCH",NA
"6","Hobiton_Lake",1981-08-14,"1981-08-12","1981-08-16","1981","Trawl, Acoustic","5",1981-08-13,95,"MATCH",NA
"6","Hobiton_Lake",1981-10-22,"1981-10-20","1981-10-24","1981","Trawl, Acoustic","1",1981-10-22,96,"MATCH",NA
"6","Hobiton_Lake",1981-10-22,"1981-10-20","1981-10-24","1981","Trawl, Acoustic","2",1981-10-22,96,"MATCH",NA
"6","Hobiton_Lake",1981-10-22,"1981-10-20","1981-10-24","1981","Trawl, Acoustic","3",1981-10-22,96,"MATCH",NA
"6","Hobiton_Lake",1981-10-22,"1981-10-20","1981-10-24","1981","Trawl, Acoustic","4",1981-10-22,96,"MATCH",NA
"6","Hobiton_Lake",1981-10-22,"1981-10-20","1981-10-24","1981","Trawl, Acoustic","5",1981-10-22,96,"MATCH",NA
"26","Ian_Lake",1981-10-11,"1981-10-09","1981-10-13","1981","Trawl, Acoustic","1",1981-10-11,97,"MATCH",NA
"26","Ian_Lake",1981-10-11,"1981-10-09","1981-10-13","1981","Trawl, Acoustic","2",1981-10-11,97,"MATCH",NA
"26","Ian_Lake",1981-10-11,"1981-10-09","1981-10-13","1981","Trawl, Acoustic","3",1981-10-11,97,"MATCH",NA
"26","Ian_Lake",1981-10-11,"1981-10-09","1981-10-13","1981","Trawl, Acoustic","4",1981-10-11,97,"MATCH",NA
"26","Ian_Lake",1981-10-11,"1981-10-09","1981-10-13","1981","Trawl, Acoustic","5",1981-10-11,97,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-09-02,"1981-08-31","1981-09-04","1981","Trawl, Acoustic","1",1981-09-02,98,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-09-02,"1981-08-31","1981-09-04","1981","Trawl, Acoustic","2",1981-09-02,98,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-09-02,"1981-08-31","1981-09-04","1981","Trawl, Acoustic","3",1981-09-02,98,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-09-02,"1981-08-31","1981-09-04","1981","Trawl, Acoustic","4",1981-09-02,98,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-09-03,"1981-09-01","1981-09-05","1981","Trawl, Acoustic","5",1981-09-02,98,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-09-03,"1981-09-01","1981-09-05","1981","Trawl, Acoustic","6",1981-09-02,98,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-09-03,"1981-09-01","1981-09-05","1981","Trawl, Acoustic","7",1981-09-02,98,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-09-04,"1981-09-02","1981-09-06","1981","Trawl, Acoustic","8",1981-09-02,98,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-12-16,"1981-12-14","1981-12-18","1981","Trawl, Acoustic","1",1981-12-16,99,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1981-12-16,"1981-12-14","1981-12-18","1981","Trawl, Acoustic","2",1981-12-16,99,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1982-03-11,"1982-03-09","1982-03-13","1981","Trawl, Acoustic","1",1982-03-10,100,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1982-03-11,"1982-03-09","1982-03-13","1981","Trawl, Acoustic","2",1982-03-10,100,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1982-03-11,"1982-03-09","1982-03-13","1981","Trawl, Acoustic","3",1982-03-10,100,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1982-03-11,"1982-03-09","1982-03-13","1981","Trawl, Acoustic","4",1982-03-10,100,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1982-03-12,"1982-03-10","1982-03-14","1981","Trawl, Acoustic","5",1982-03-10,100,"MATCH",NA
"40","Kennedy_Lake_(Clay)",1982-03-12,"1982-03-10","1982-03-14","1981","Trawl, Acoustic","6",1982-03-10,100,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-09-03,"1981-09-01","1981-09-05","1981","Trawl, Acoustic","1",1981-09-04,101,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-09-03,"1981-09-01","1981-09-05","1981","Trawl, Acoustic","2",1981-09-04,101,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-09-03,"1981-09-01","1981-09-05","1981","Trawl, Acoustic","3",1981-09-04,101,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-09-04,"1981-09-02","1981-09-06","1981","Trawl, Acoustic","4",1981-09-04,101,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-09-04,"1981-09-02","1981-09-06","1981","Trawl, Acoustic","5",1981-09-04,101,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-09-04,"1981-09-02","1981-09-06","1981","Trawl, Acoustic","6",1981-09-04,101,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-12-15,"1981-12-13","1981-12-17","1981","Trawl, Acoustic","1",1981-12-15,102,"MATCH",NA
"41","Kennedy_Lake_(Main)",1981-12-15,"1981-12-13","1981-12-17","1981","Trawl, Acoustic","2",1981-12-15,102,"MATCH",NA
"41","Kennedy_Lake_(Main)",1982-03-10,"1982-03-08","1982-03-12","1981","Trawl, Acoustic","1",1982-03-10,103,"MATCH",NA
"41","Kennedy_Lake_(Main)",1982-03-10,"1982-03-08","1982-03-12","1981","Trawl, Acoustic","2",1982-03-10,103,"MATCH",NA
"41","Kennedy_Lake_(Main)",1982-03-10,"1982-03-08","1982-03-12","1981","Trawl, Acoustic","3",1982-03-10,103,"MATCH",NA
"41","Kennedy_Lake_(Main)",1982-03-10,"1982-03-08","1982-03-12","1981","Trawl, Acoustic","4",1982-03-10,103,"MATCH",NA
"20","Lowe_Lake",1981-10-14,"1981-10-12","1981-10-16","1981","Trawl, Acoustic","1",1981-10-14,108,"MATCH",NA
"20","Lowe_Lake",1981-10-14,"1981-10-12","1981-10-16","1981","Trawl, Acoustic","2",1981-10-14,108,"MATCH",NA
"20","Lowe_Lake",1981-10-14,"1981-10-12","1981-10-16","1981","Trawl, Acoustic","3",1981-10-14,108,"MATCH",NA
"20","Lowe_Lake",1981-10-14,"1981-10-12","1981-10-16","1981","Trawl, Acoustic","4",1981-10-14,108,"MATCH",NA
"20","Lowe_Lake",1981-10-15,"1981-10-13","1981-10-17","1981","Trawl, Acoustic","5",1981-10-14,108,"MATCH",NA
"32","Mercer_Lake",1981-10-09,"1981-10-07","1981-10-11","1981","Trawl, Acoustic","1",1981-10-09,109,"MATCH",NA
"32","Mercer_Lake",1981-10-09,"1981-10-07","1981-10-11","1981","Trawl, Acoustic","2",1981-10-09,109,"MATCH",NA
"32","Mercer_Lake",1981-10-09,"1981-10-07","1981-10-11","1981","Trawl, Acoustic","3",1981-10-09,109,"MATCH",NA
"32","Mercer_Lake",1981-10-09,"1981-10-07","1981-10-11","1981","Trawl, Acoustic","4",1981-10-09,109,"MATCH",NA
"32","Mercer_Lake",1981-10-09,"1981-10-07","1981-10-11","1981","Trawl, Acoustic","5",1981-10-09,109,"MATCH",NA
"21","Nimpkish_Lake",1981-08-16,"1981-08-14","1981-08-18","1981","Trawl, Acoustic","1",1981-08-16,110,"MATCH",NA
"21","Nimpkish_Lake",1981-08-16,"1981-08-14","1981-08-18","1981","Trawl, Acoustic","2",1981-08-16,110,"MATCH",NA
"21","Nimpkish_Lake",1981-08-16,"1981-08-14","1981-08-18","1981","Trawl, Acoustic","3",1981-08-16,110,"MATCH",NA
"21","Nimpkish_Lake",1981-08-16,"1981-08-14","1981-08-18","1981","Trawl, Acoustic","4",1981-08-16,110,"MATCH",NA
"21","Nimpkish_Lake",1981-08-17,"1981-08-15","1981-08-19","1981","Trawl, Acoustic","5",1981-08-16,110,"MATCH",NA
"21","Nimpkish_Lake",1981-09-18,"1981-09-16","1981-09-20","1981","Trawl, Acoustic","1",1981-09-18,111,"MATCH",NA
"21","Nimpkish_Lake",1981-09-18,"1981-09-16","1981-09-20","1981","Trawl, Acoustic","2",1981-09-18,111,"MATCH",NA
"21","Nimpkish_Lake",1981-09-18,"1981-09-16","1981-09-20","1981","Trawl, Acoustic","3",1981-09-18,111,"MATCH",NA
"21","Nimpkish_Lake",1981-09-18,"1981-09-16","1981-09-20","1981","Trawl, Acoustic","4",1981-09-18,111,"MATCH",NA
"21","Nimpkish_Lake",1981-09-18,"1981-09-16","1981-09-20","1981","Trawl, Acoustic","5",1981-09-18,111,"MATCH",NA
"2","Sproat_Lake",1981-08-05,"1981-08-03","1981-08-07","1981","Trawl, Acoustic","1",1981-08-05,112,"MATCH",NA
"2","Sproat_Lake",1981-08-06,"1981-08-04","1981-08-08","1981","Trawl, Acoustic","2",1981-08-05,112,"MATCH",NA
"2","Sproat_Lake",1981-08-06,"1981-08-04","1981-08-08","1981","Trawl, Acoustic","3",1981-08-05,112,"MATCH",NA
"2","Sproat_Lake",1981-09-30,"1981-09-28","1981-10-02","1981","Trawl, Acoustic","1",1981-09-29,113,"MATCH",NA
"2","Sproat_Lake",1981-09-30,"1981-09-28","1981-10-02","1981","Trawl, Acoustic","2",1981-09-29,113,"MATCH",NA
"2","Sproat_Lake",1981-09-30,"1981-09-28","1981-10-02","1981","Trawl, Acoustic","3",1981-09-29,113,"MATCH",NA
"2","Sproat_Lake",1981-09-30,"1981-09-28","1981-10-02","1981","Trawl, Acoustic","4",1981-09-29,113,"MATCH",NA
"22","Woss_Lake",1981-09-17,"1981-09-15","1981-09-19","1981","Trawl, Acoustic","1",1981-09-17,116,"MATCH",NA
"22","Woss_Lake",1981-09-18,"1981-09-16","1981-09-20","1981","Trawl, Acoustic","2",1981-09-17,116,"MATCH",NA
"22","Woss_Lake",1981-09-18,"1981-09-16","1981-09-20","1981","Trawl, Acoustic","3",1981-09-17,116,"MATCH",NA
"22","Woss_Lake",1981-09-18,"1981-09-16","1981-09-20","1981","Trawl, Acoustic","4",1981-09-17,116,"MATCH",NA
"22","Woss_Lake",1981-09-18,"1981-09-16","1981-09-20","1981","Trawl, Acoustic","5",1981-09-17,116,"MATCH",NA
"27","Awun_Lake",1982-09-27,"1982-09-25","1982-09-29","1982","Trawl, Acoustic","1",1982-09-27,117,"MATCH",NA
"27","Awun_Lake",1982-09-27,"1982-09-25","1982-09-29","1982","Trawl, Acoustic","2",1982-09-27,117,"MATCH",NA
"27","Awun_Lake",1982-09-27,"1982-09-25","1982-09-29","1982","Trawl, Acoustic","3",1982-09-27,117,"MATCH",NA
"27","Awun_Lake",1982-09-28,"1982-09-26","1982-09-30","1982","Trawl, Acoustic","4",1982-09-27,117,"MATCH",NA
"27","Awun_Lake",1982-09-28,"1982-09-26","1982-09-30","1982","Trawl, Acoustic","5",1982-09-27,117,"MATCH",NA
"27","Awun_Lake",1982-09-28,"1982-09-26","1982-09-30","1982","Trawl, Acoustic","6",1982-09-27,117,"MATCH",NA
"31","Bonilla_Lake",1982-04-13,"1982-04-11","1982-04-15","1982","Trawl, Acoustic","1",1982-04-13,118,"MATCH",NA
"31","Bonilla_Lake",1982-04-13,"1982-04-11","1982-04-15","1982","Trawl, Acoustic","2",1982-04-13,118,"MATCH",NA
"31","Bonilla_Lake",1982-04-14,"1982-04-12","1982-04-16","1982","Trawl, Acoustic","4",1982-04-13,118,"MATCH",NA
"31","Bonilla_Lake",1982-04-14,"1982-04-12","1982-04-16","1982","Trawl, Acoustic","5",1982-04-13,118,"MATCH",NA
"31","Bonilla_Lake",1982-10-04,"1982-10-02","1982-10-06","1982","Trawl, Acoustic","1",1982-10-04,119,"MATCH",NA
"31","Bonilla_Lake",1982-10-04,"1982-10-02","1982-10-06","1982","Trawl, Acoustic","2",1982-10-04,119,"MATCH",NA
"31","Bonilla_Lake",1982-10-04,"1982-10-02","1982-10-06","1982","Trawl, Acoustic","3",1982-10-04,119,"MATCH",NA
"31","Bonilla_Lake",1982-10-04,"1982-10-02","1982-10-06","1982","Trawl, Acoustic","4",1982-10-04,119,"MATCH",NA
"31","Bonilla_Lake",1982-10-04,"1982-10-02","1982-10-06","1982","Trawl, Acoustic","5",1982-10-04,119,"MATCH",NA
"28","Curtis_Lake",1983-02-04,"1983-02-02","1983-02-06","1982","Trawl, Acoustic","1",1983-02-04,120,"MATCH",NA
"28","Curtis_Lake",1983-02-04,"1983-02-02","1983-02-06","1982","Trawl, Acoustic","2",1983-02-04,120,"MATCH",NA
"28","Curtis_Lake",1983-02-04,"1983-02-02","1983-02-06","1982","Trawl, Acoustic","3",1983-02-04,120,"MATCH",NA
"28","Curtis_Lake",1983-02-04,"1983-02-02","1983-02-06","1982","Trawl, Acoustic","4",1983-02-04,120,"MATCH",NA
"28","Curtis_Lake",1983-02-04,"1983-02-02","1983-02-06","1982","Trawl, Acoustic","5",1983-02-04,120,"MATCH",NA
"29","Devon_Lake",1983-02-05,"1983-02-03","1983-02-07","1982","Trawl, Acoustic","1",1983-02-05,121,"MATCH",NA
