"lake_code","lake_name","survey_date_trawl","interval_start","interval_end","ats_year","source_file","survey_date_acoustic","match_status"
"21","Nimpkish_Lake",1983-06-03,"1983-06-01","1983-06-05","1983","Trawl, Acoustic",1983-06-01,"MATCH"
"21","Nimpkish_Lake",1983-07-21,"1983-07-19","1983-07-23","1983","Trawl, Acoustic",1983-07-21,"MATCH"
"21","Nimpkish_Lake",1983-07-22,"1983-07-20","1983-07-24","1983","Trawl, Acoustic",1983-07-21,"MATCH"
"21","Nimpkish_Lake",1983-08-26,"1983-08-24","1983-08-28","1983","Trawl, Acoustic",1983-08-26,"MATCH"
"21","Nimpkish_Lake",1983-08-27,"1983-08-25","1983-08-29","1983","Trawl, Acoustic",1983-08-26,"MATCH"
"110","Port_John_Lake",1983-08-23,"1983-08-21","1983-08-25","1983","Trawl, Acoustic",1983-08-23,"MATCH"
"2","Sproat_Lake",1983-08-23,"1983-08-21","1983-08-25","1983","Trawl, Acoustic",1983-08-23,"MATCH"
"2","Sproat_Lake",1983-08-24,"1983-08-22","1983-08-26","1983","Trawl, Acoustic",1983-08-23,"MATCH"
"2","Sproat_Lake",1983-08-25,"1983-08-23","1983-08-27","1983","Trawl, Acoustic",1983-08-23,"MATCH"
"2","Sproat_Lake",1983-11-28,"1983-11-26","1983-11-30","1983","Trawl, Acoustic",1983-11-28,"MATCH"
"2","Sproat_Lake",1983-11-29,"1983-11-27","1983-12-01","1983","Trawl, Acoustic",1983-11-28,"MATCH"
"22","Woss_Lake",1983-07-20,"1983-07-18","1983-07-22","1983","Trawl, Acoustic",1983-07-20,"MATCH"
"22","Woss_Lake",1983-08-21,"1983-08-19","1983-08-23","1983","Trawl, Acoustic",1983-08-22,"MATCH"
"22","Woss_Lake",1983-08-22,"1983-08-20","1983-08-24","1983","Trawl, Acoustic",1983-08-22,"MATCH"
"22","Woss_Lake",1983-11-09,"1983-11-07","1983-11-11","1983","Trawl, Acoustic",1983-11-09,"MATCH"
"69","Yakoun_Lake",1983-09-11,"1983-09-09","1983-09-13","1983","Trawl, Acoustic",1983-09-10,"MATCH"
"69","Yakoun_Lake",1983-09-12,"1983-09-10","1983-09-14","1983","Trawl, Acoustic",1983-09-10,"MATCH"
"27","Awun_Lake",1984-09-06,"1984-09-04","1984-09-08","1984","Trawl, Acoustic",1984-09-06,"MATCH"
"27","Awun_Lake",1984-09-07,"1984-09-05","1984-09-09","1984","Trawl, Acoustic",1984-09-06,"MATCH"
"31","Bonilla_Lake",1984-08-27,"1984-08-25","1984-08-29","1984","Trawl, Acoustic",1984-08-27,"MATCH"
"31","Bonilla_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic",1984-08-27,"MATCH"
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic",1984-08-15,"MATCH"
"107","Cheewhat_Lake",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic",1984-08-16,"MATCH"
"107","Cheewhat_Lake",1985-03-14,"1985-03-12","1985-03-16","1984","Trawl, Acoustic",1985-03-14,"MATCH"
"28","Curtis_Lake",1984-08-28,"1984-08-26","1984-08-30","1984","Trawl, Acoustic",1984-08-28,"MATCH"
"28","Curtis_Lake",1984-08-29,"1984-08-27","1984-08-31","1984","Trawl, Acoustic",1984-08-28,"MATCH"
"29","Devon_Lake",1984-08-30,"1984-08-28","1984-09-01","1984","Trawl, Acoustic",1984-08-29,"MATCH"
"29","Devon_Lake",1984-08-31,"1984-08-29","1984-09-02","1984","Trawl, Acoustic",1984-08-29,"MATCH"
"25","Eden_Lake",1984-09-01,"1984-08-30","1984-09-03","1984","Trawl, Acoustic",1984-09-01,"MATCH"
"25","Eden_Lake",1984-09-02,"1984-08-31","1984-09-04","1984","Trawl, Acoustic",1984-09-01,"MATCH"
"120","Glendale_Lake",1984-11-03,"1984-11-01","1984-11-05","1984","Trawl, Acoustic",1984-11-03,"MATCH"
"1","Great_Central_Lake",1984-10-15,"1984-10-13","1984-10-17","1984","Trawl, Acoustic",1984-10-15,"MATCH"
"3","Henderson_Lake",1984-08-14,"1984-08-12","1984-08-16","1984","Trawl, Acoustic",1984-08-14,"MATCH"
"3","Henderson_Lake",1984-08-15,"1984-08-13","1984-08-17","1984","Trawl, Acoustic",1984-08-14,"MATCH"
"3","Henderson_Lake",1984-10-28,"1984-10-26","1984-10-30","1984","Trawl, Acoustic",1984-10-28,"MATCH"
"119","Hesquiat_Lake",1984-10-27,"1984-10-25","1984-10-29","1984","Trawl, Acoustic",1984-10-27,"MATCH"
"119","Hesquiat_Lake",1984-10-28,"1984-10-26","1984-10-30","1984","Trawl, Acoustic",1984-10-27,"MATCH"
"50","Heydon_Lake",1984-11-04,"1984-11-02","1984-11-06","1984","Trawl, Acoustic",1984-11-04,"MATCH"
"50","Heydon_Lake",1984-11-05,"1984-11-03","1984-11-07","1984","Trawl, Acoustic",1984-11-04,"MATCH"
"6","Hobiton_Lake",1984-04-25,"1984-04-23","1984-04-27","1984","Trawl, Acoustic",1984-04-25,"MATCH"
"6","Hobiton_Lake",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic",1984-05-02,"MATCH"
"6","Hobiton_Lake",1984-05-11,"1984-05-09","1984-05-13","1984","Trawl, Acoustic",1984-05-10,"MATCH"
"6","Hobiton_Lake",1984-06-01,"1984-05-30","1984-06-03","1984","Trawl, Acoustic",1984-05-31,"MATCH"
"6","Hobiton_Lake",1984-06-08,"1984-06-06","1984-06-10","1984","Trawl, Acoustic",1984-06-07,"MATCH"
"6","Hobiton_Lake",1984-06-09,"1984-06-07","1984-06-11","1984","Trawl, Acoustic",1984-06-07,"MATCH"
"6","Hobiton_Lake",1984-06-13,"1984-06-11","1984-06-15","1984","Trawl, Acoustic",1984-06-12,"MATCH"
"6","Hobiton_Lake",1984-06-13,"1984-06-11","1984-06-15","1984","Trawl, Acoustic",1984-06-13,"MATCH"
"6","Hobiton_Lake",1984-06-18,"1984-06-16","1984-06-20","1984","Trawl, Acoustic",1984-06-18,"MATCH"
"6","Hobiton_Lake",1984-07-06,"1984-07-04","1984-07-08","1984","Trawl, Acoustic",1984-07-05,"MATCH"
"6","Hobiton_Lake",1984-07-14,"1984-07-12","1984-07-16","1984","Trawl, Acoustic",1984-07-13,"MATCH"
"6","Hobiton_Lake",1984-07-14,"1984-07-12","1984-07-16","1984","Trawl, Acoustic",1984-07-14,"MATCH"
"6","Hobiton_Lake",1984-08-17,"1984-08-15","1984-08-19","1984","Trawl, Acoustic",1984-08-16,"MATCH"
"6","Hobiton_Lake",1984-08-17,"1984-08-15","1984-08-19","1984","Trawl, Acoustic",1984-08-17,"MATCH"
"6","Hobiton_Lake",1984-10-29,"1984-10-27","1984-10-31","1984","Trawl, Acoustic",1984-10-29,"MATCH"
"6","Hobiton_Lake",1984-10-30,"1984-10-28","1984-11-01","1984","Trawl, Acoustic",1984-10-29,"MATCH"
"6","Hobiton_Lake",1984-12-17,"1984-12-15","1984-12-19","1984","Trawl, Acoustic",1984-12-17,"MATCH"
"6","Hobiton_Lake",1984-12-17,"1984-12-15","1984-12-19","1984","Trawl, Acoustic",1984-12-18,"MATCH"
"6","Hobiton_Lake",1985-02-17,"1985-02-15","1985-02-19","1984","Trawl, Acoustic",1985-02-16,"MATCH"
"6","Hobiton_Lake",1985-02-17,"1985-02-15","1985-02-19","1984","Trawl, Acoustic",1985-02-17,"MATCH"
"26","Ian_Lake",1984-09-09,"1984-09-07","1984-09-11","1984","Trawl, Acoustic",1984-09-08,"MATCH"
"108","Jansen_Lake",1984-08-19,"1984-08-17","1984-08-21","1984","Trawl, Acoustic",1984-08-19,"MATCH"
"108","Jansen_Lake",1984-08-20,"1984-08-18","1984-08-22","1984","Trawl, Acoustic",1984-08-19,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-05-01,"1984-04-29","1984-05-03","1984","Trawl, Acoustic",1984-05-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-05-02,"1984-04-30","1984-05-04","1984","Trawl, Acoustic",1984-05-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-05-03,"1984-05-01","1984-05-05","1984","Trawl, Acoustic",1984-05-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-05-29,"1984-05-27","1984-05-31","1984","Trawl, Acoustic",1984-05-29,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-05-30,"1984-05-28","1984-06-01","1984","Trawl, Acoustic",1984-05-29,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-05-31,"1984-05-29","1984-06-02","1984","Trawl, Acoustic",1984-05-29,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-06-12,"1984-06-10","1984-06-14","1984","Trawl, Acoustic",1984-06-12,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-06-13,"1984-06-11","1984-06-15","1984","Trawl, Acoustic",1984-06-12,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-06-14,"1984-06-12","1984-06-16","1984","Trawl, Acoustic",1984-06-12,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-06-25,"1984-06-23","1984-06-27","1984","Trawl, Acoustic",1984-06-25,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-06-26,"1984-06-24","1984-06-28","1984","Trawl, Acoustic",1984-06-25,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-06-27,"1984-06-25","1984-06-29","1984","Trawl, Acoustic",1984-06-25,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-02,"1984-06-30","1984-07-04","1984","Trawl, Acoustic",1984-07-02,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-03,"1984-07-01","1984-07-05","1984","Trawl, Acoustic",1984-07-02,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-04,"1984-07-02","1984-07-06","1984","Trawl, Acoustic",1984-07-02,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-11,"1984-07-09","1984-07-13","1984","Trawl, Acoustic",1984-07-10,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-12,"1984-07-10","1984-07-14","1984","Trawl, Acoustic",1984-07-10,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-13,"1984-07-11","1984-07-15","1984","Trawl, Acoustic",1984-07-15,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-16,"1984-07-14","1984-07-18","1984","Trawl, Acoustic",1984-07-15,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-17,"1984-07-15","1984-07-19","1984","Trawl, Acoustic",1984-07-15,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-24,"1984-07-22","1984-07-26","1984","Trawl, Acoustic",1984-07-23,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-07-25,"1984-07-23","1984-07-27","1984","Trawl, Acoustic",1984-07-23,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-08-02,"1984-07-31","1984-08-04","1984","Trawl, Acoustic",1984-08-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-08-03,"1984-08-01","1984-08-05","1984","Trawl, Acoustic",1984-08-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-08-15,"1984-08-13","1984-08-17","1984","Trawl, Acoustic",1984-08-14,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-08-16,"1984-08-14","1984-08-18","1984","Trawl, Acoustic",1984-08-14,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-09-27,"1984-09-25","1984-09-29","1984","Trawl, Acoustic",1984-09-26,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-09-28,"1984-09-26","1984-09-30","1984","Trawl, Acoustic",1984-09-26,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-11-17,"1984-11-15","1984-11-19","1984","Trawl, Acoustic",1984-11-17,"MATCH"
"40","Kennedy_Lake_(Clay)",1984-11-18,"1984-11-16","1984-11-20","1984","Trawl, Acoustic",1984-11-17,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-01-23,"1985-01-21","1985-01-25","1984","Trawl, Acoustic",1985-01-23,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-01-23,"1985-01-21","1985-01-25","1984","Trawl, Acoustic",1985-01-25,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-01-24,"1985-01-22","1985-01-26","1984","Trawl, Acoustic",1985-01-23,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-01-24,"1985-01-22","1985-01-26","1984","Trawl, Acoustic",1985-01-25,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-01-24,"1985-01-22","1985-01-26","1984","Trawl, Acoustic",1985-01-26,"MATCH"
"20","Lowe_Lake",1984-08-31,"1984-08-29","1984-09-02","1984","Trawl, Acoustic",1984-08-31,"MATCH"
"55","Mathers_Lake",1984-09-04,"1984-09-02","1984-09-06","1984","Trawl, Acoustic",1984-09-04,"MATCH"
"55","Mathers_Lake",1984-09-05,"1984-09-03","1984-09-07","1984","Trawl, Acoustic",1984-09-04,"MATCH"
"118","Megin_Lake",1984-10-26,"1984-10-24","1984-10-28","1984","Trawl, Acoustic",1984-10-26,"MATCH"
"118","Megin_Lake",1984-10-27,"1984-10-25","1984-10-29","1984","Trawl, Acoustic",1984-10-26,"MATCH"
"32","Mercer_Lake",1984-09-05,"1984-09-03","1984-09-07","1984","Trawl, Acoustic",1984-09-05,"MATCH"
"32","Mercer_Lake",1984-09-06,"1984-09-04","1984-09-08","1984","Trawl, Acoustic",1984-09-05,"MATCH"
"45","Muchalat_Lake",1984-10-25,"1984-10-23","1984-10-27","1984","Trawl, Acoustic",1984-10-25,"MATCH"
"45","Muchalat_Lake",1984-10-26,"1984-10-24","1984-10-28","1984","Trawl, Acoustic",1984-10-25,"MATCH"
"44","Muriel_Lake",1984-06-28,"1984-06-26","1984-06-30","1984","Trawl, Acoustic",1984-06-27,"MATCH"
"44","Muriel_Lake",1984-11-20,"1984-11-18","1984-11-22","1984","Trawl, Acoustic",1984-11-20,"MATCH"
"121","Nahwitti_Lake",1984-11-15,"1984-11-13","1984-11-17","1984","Trawl, Acoustic",1984-11-15,"MATCH"
"21","Nimpkish_Lake",1984-08-22,"1984-08-20","1984-08-24","1984","Trawl, Acoustic",1984-08-22,"MATCH"
"21","Nimpkish_Lake",1984-08-23,"1984-08-21","1984-08-25","1984","Trawl, Acoustic",1984-08-22,"MATCH"
"21","Nimpkish_Lake",1984-11-08,"1984-11-06","1984-11-10","1984","Trawl, Acoustic",1984-11-08,"MATCH"
"21","Nimpkish_Lake",1984-11-09,"1984-11-07","1984-11-11","1984","Trawl, Acoustic",1984-11-08,"MATCH"
"59","Phillips_Lake",1984-11-06,"1984-11-04","1984-11-08","1984","Trawl, Acoustic",1984-11-05,"MATCH"
"122","Quatse_Lake",1984-11-13,"1984-11-11","1984-11-15","1984","Trawl, Acoustic",1984-11-13,"MATCH"
"2","Sproat_Lake",1984-10-01,"1984-09-29","1984-10-03","1984","Trawl, Acoustic",1984-10-01,"MATCH"
"2","Sproat_Lake",1984-10-02,"1984-09-30","1984-10-04","1984","Trawl, Acoustic",1984-10-01,"MATCH"
"22","Woss_Lake",1984-08-21,"1984-08-19","1984-08-23","1984","Trawl, Acoustic",1984-08-21,"MATCH"
"22","Woss_Lake",1984-08-22,"1984-08-20","1984-08-24","1984","Trawl, Acoustic",1984-08-21,"MATCH"
"22","Woss_Lake",1984-11-07,"1984-11-05","1984-11-09","1984","Trawl, Acoustic",1984-11-07,"MATCH"
"69","Yakoun_Lake",1984-09-10,"1984-09-08","1984-09-12","1984","Trawl, Acoustic",1984-09-09,"MATCH"
"69","Yakoun_Lake",1984-09-11,"1984-09-09","1984-09-13","1984","Trawl, Acoustic",1984-09-09,"MATCH"
"27","Awun_Lake",1985-08-30,"1985-08-28","1985-09-01","1985","Trawl, Acoustic",1985-08-29,"MATCH"
"107","Cheewhat_Lake",1985-08-21,"1985-08-19","1985-08-23","1985","Trawl, Acoustic",1985-08-20,"MATCH"
"107","Cheewhat_Lake",1986-03-19,"1986-03-17","1986-03-21","1985","Trawl, Acoustic",1986-03-19,"MATCH"
"107","Cheewhat_Lake",1986-03-20,"1986-03-18","1986-03-22","1985","Trawl, Acoustic",1986-03-19,"MATCH"
"29","Devon_Lake",1985-09-08,"1985-09-06","1985-09-10","1985","Trawl, Acoustic",1985-09-08,"MATCH"
"29","Devon_Lake",1985-09-09,"1985-09-07","1985-09-11","1985","Trawl, Acoustic",1985-09-08,"MATCH"
"25","Eden_Lake",1985-08-30,"1985-08-28","1985-09-01","1985","Trawl, Acoustic",1985-08-30,"MATCH"
"25","Eden_Lake",1985-08-31,"1985-08-29","1985-09-02","1985","Trawl, Acoustic",1985-08-30,"MATCH"
"120","Glendale_Lake",1985-10-16,"1985-10-14","1985-10-18","1985","Trawl, Acoustic",1985-10-16,"MATCH"
"1","Great_Central_Lake",1985-12-10,"1985-12-08","1985-12-12","1985","Trawl, Acoustic",1985-12-10,"MATCH"
"1","Great_Central_Lake",1985-12-10,"1985-12-08","1985-12-12","1985","Trawl, Acoustic",1985-12-11,"MATCH"
"3","Henderson_Lake",1985-08-17,"1985-08-15","1985-08-19","1985","Trawl, Acoustic",1985-08-17,"MATCH"
"3","Henderson_Lake",1985-08-17,"1985-08-15","1985-08-19","1985","Trawl, Acoustic",1985-08-18,"MATCH"
"3","Henderson_Lake",1985-08-18,"1985-08-16","1985-08-20","1985","Trawl, Acoustic",1985-08-17,"MATCH"
"3","Henderson_Lake",1985-08-18,"1985-08-16","1985-08-20","1985","Trawl, Acoustic",1985-08-18,"MATCH"
"50","Heydon_Lake",1985-09-16,"1985-09-14","1985-09-18","1985","Trawl, Acoustic",1985-09-15,"MATCH"
"6","Hobiton_Lake",1985-05-31,"1985-05-29","1985-06-02","1985","Trawl, Acoustic",1985-05-30,"MATCH"
"6","Hobiton_Lake",1985-06-12,"1985-06-10","1985-06-14","1985","Trawl, Acoustic",1985-06-10,"MATCH"
"6","Hobiton_Lake",1985-06-25,"1985-06-23","1985-06-27","1985","Trawl, Acoustic",1985-06-24,"MATCH"
"6","Hobiton_Lake",1985-06-26,"1985-06-24","1985-06-28","1985","Trawl, Acoustic",1985-06-24,"MATCH"
"6","Hobiton_Lake",1985-07-04,"1985-07-02","1985-07-06","1985","Trawl, Acoustic",1985-07-03,"MATCH"
"6","Hobiton_Lake",1985-07-10,"1985-07-08","1985-07-12","1985","Trawl, Acoustic",1985-07-09,"MATCH"
"6","Hobiton_Lake",1985-07-31,"1985-07-29","1985-08-02","1985","Trawl, Acoustic",1985-07-30,"MATCH"
"6","Hobiton_Lake",1985-07-31,"1985-07-29","1985-08-02","1985","Trawl, Acoustic",1985-07-31,"MATCH"
"6","Hobiton_Lake",1985-08-19,"1985-08-17","1985-08-21","1985","Trawl, Acoustic",1985-08-18,"MATCH"
"6","Hobiton_Lake",1985-08-19,"1985-08-17","1985-08-21","1985","Trawl, Acoustic",1985-08-19,"MATCH"
"6","Hobiton_Lake",1985-09-20,"1985-09-18","1985-09-22","1985","Trawl, Acoustic",1985-09-19,"MATCH"
"6","Hobiton_Lake",1985-09-20,"1985-09-18","1985-09-22","1985","Trawl, Acoustic",1985-09-20,"MATCH"
"6","Hobiton_Lake",1985-11-28,"1985-11-26","1985-11-30","1985","Trawl, Acoustic",1985-11-27,"MATCH"
"6","Hobiton_Lake",1985-11-28,"1985-11-26","1985-11-30","1985","Trawl, Acoustic",1985-11-28,"MATCH"
"6","Hobiton_Lake",1986-01-24,"1986-01-22","1986-01-26","1985","Trawl, Acoustic",1986-01-23,"MATCH"
"6","Hobiton_Lake",1986-01-24,"1986-01-22","1986-01-26","1985","Trawl, Acoustic",1986-01-24,"MATCH"
"6","Hobiton_Lake",1986-01-24,"1986-01-22","1986-01-26","1985","Trawl, Acoustic",1986-01-25,"MATCH"
"26","Ian_Lake",1985-09-01,"1985-08-30","1985-09-03","1985","Trawl, Acoustic",1985-08-31,"MATCH"
"108","Jansen_Lake",1985-08-25,"1985-08-23","1985-08-27","1985","Trawl, Acoustic",1985-08-24,"MATCH"
"108","Jansen_Lake",1985-11-08,"1985-11-06","1985-11-10","1985","Trawl, Acoustic",1985-11-08,"MATCH"
"108","Jansen_Lake",1985-11-09,"1985-11-07","1985-11-11","1985","Trawl, Acoustic",1985-11-08,"MATCH"
"108","Jansen_Lake",1986-02-12,"1986-02-10","1986-02-14","1985","Trawl, Acoustic",1986-02-12,"MATCH"
"108","Jansen_Lake",1986-02-12,"1986-02-10","1986-02-14","1985","Trawl, Acoustic",1986-02-13,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-04-02,"1985-03-31","1985-04-04","1985","Trawl, Acoustic",1985-04-02,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-04-02,"1985-03-31","1985-04-04","1985","Trawl, Acoustic",1985-04-03,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-04-03,"1985-04-01","1985-04-05","1985","Trawl, Acoustic",1985-04-02,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-04-03,"1985-04-01","1985-04-05","1985","Trawl, Acoustic",1985-04-03,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-04-04,"1985-04-02","1985-04-06","1985","Trawl, Acoustic",1985-04-02,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-04-04,"1985-04-02","1985-04-06","1985","Trawl, Acoustic",1985-04-03,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-01,"1985-05-30","1985-06-03","1985","Trawl, Acoustic",1985-05-31,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-01,"1985-05-30","1985-06-03","1985","Trawl, Acoustic",1985-06-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-02,"1985-05-31","1985-06-04","1985","Trawl, Acoustic",1985-05-31,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-02,"1985-05-31","1985-06-04","1985","Trawl, Acoustic",1985-06-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-03,"1985-06-01","1985-06-05","1985","Trawl, Acoustic",1985-06-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-29,"1985-06-27","1985-07-01","1985","Trawl, Acoustic",1985-06-28,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-29,"1985-06-27","1985-07-01","1985","Trawl, Acoustic",1985-06-29,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-29,"1985-06-27","1985-07-01","1985","Trawl, Acoustic",1985-06-30,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-29,"1985-06-27","1985-07-01","1985","Trawl, Acoustic",1985-07-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-30,"1985-06-28","1985-07-02","1985","Trawl, Acoustic",1985-06-28,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-30,"1985-06-28","1985-07-02","1985","Trawl, Acoustic",1985-06-29,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-30,"1985-06-28","1985-07-02","1985","Trawl, Acoustic",1985-06-30,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-06-30,"1985-06-28","1985-07-02","1985","Trawl, Acoustic",1985-07-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-07-11,"1985-07-09","1985-07-13","1985","Trawl, Acoustic",1985-07-10,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-07-11,"1985-07-09","1985-07-13","1985","Trawl, Acoustic",1985-07-11,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-07-11,"1985-07-09","1985-07-13","1985","Trawl, Acoustic",1985-07-12,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-07-11,"1985-07-09","1985-07-13","1985","Trawl, Acoustic",1985-07-13,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-07-12,"1985-07-10","1985-07-14","1985","Trawl, Acoustic",1985-07-10,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-07-12,"1985-07-10","1985-07-14","1985","Trawl, Acoustic",1985-07-11,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-07-12,"1985-07-10","1985-07-14","1985","Trawl, Acoustic",1985-07-12,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-07-12,"1985-07-10","1985-07-14","1985","Trawl, Acoustic",1985-07-13,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-14,"1985-08-12","1985-08-16","1985","Trawl, Acoustic",1985-08-13,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-14,"1985-08-12","1985-08-16","1985","Trawl, Acoustic",1985-08-14,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-14,"1985-08-12","1985-08-16","1985","Trawl, Acoustic",1985-08-15,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-14,"1985-08-12","1985-08-16","1985","Trawl, Acoustic",1985-08-16,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-15,"1985-08-13","1985-08-17","1985","Trawl, Acoustic",1985-08-13,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-15,"1985-08-13","1985-08-17","1985","Trawl, Acoustic",1985-08-14,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-15,"1985-08-13","1985-08-17","1985","Trawl, Acoustic",1985-08-15,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-15,"1985-08-13","1985-08-17","1985","Trawl, Acoustic",1985-08-16,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-15,"1985-08-13","1985-08-17","1985","Trawl, Acoustic",1985-08-17,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-16,"1985-08-14","1985-08-18","1985","Trawl, Acoustic",1985-08-14,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-16,"1985-08-14","1985-08-18","1985","Trawl, Acoustic",1985-08-15,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-16,"1985-08-14","1985-08-18","1985","Trawl, Acoustic",1985-08-16,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-08-16,"1985-08-14","1985-08-18","1985","Trawl, Acoustic",1985-08-17,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-09-17,"1985-09-15","1985-09-19","1985","Trawl, Acoustic",1985-09-17,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-09-17,"1985-09-15","1985-09-19","1985","Trawl, Acoustic",1985-09-18,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-09-17,"1985-09-15","1985-09-19","1985","Trawl, Acoustic",1985-09-19,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-09-18,"1985-09-16","1985-09-20","1985","Trawl, Acoustic",1985-09-17,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-09-18,"1985-09-16","1985-09-20","1985","Trawl, Acoustic",1985-09-18,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-09-18,"1985-09-16","1985-09-20","1985","Trawl, Acoustic",1985-09-19,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-10-30,"1985-10-28","1985-11-01","1985","Trawl, Acoustic",1985-10-30,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-10-30,"1985-10-28","1985-11-01","1985","Trawl, Acoustic",1985-10-31,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-10-30,"1985-10-28","1985-11-01","1985","Trawl, Acoustic",1985-11-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-10-31,"1985-10-29","1985-11-02","1985","Trawl, Acoustic",1985-10-30,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-10-31,"1985-10-29","1985-11-02","1985","Trawl, Acoustic",1985-10-31,"MATCH"
"40","Kennedy_Lake_(Clay)",1985-10-31,"1985-10-29","1985-11-02","1985","Trawl, Acoustic",1985-11-01,"MATCH"
"40","Kennedy_Lake_(Clay)",1986-01-20,"1986-01-18","1986-01-22","1985","Trawl, Acoustic",1986-01-20,"MATCH"
